amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba,order-item-id,is-prime
S02-3018860-9219121,Chand - Gift ET-01,2026-08-11T12:01:24+00:00,2026-08-14T07:57:56+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black",FBA79373,B0D2P5TGWK,Shipped,1,,,,,,,,,,RAJKOT,Gujarat,360006,IN,,false,,,,false,Chand - Gift ET-01,false
S02-4461623-1795924,Sayan Das - Gift ET-01,2026-08-11T12:01:24+00:00,2026-08-14T16:41:01+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black",FBA79373,B0D2P5TGWK,Shipped,1,,,,,,,,,,NEW DELHI,Delhi,110094,IN,,false,,,,false,Sayan Das - Gift ET-01,false
S02-9671635-6023957,Nitin Kumar - Gift ET-01,2026-08-11T12:01:24+00:00,2026-08-12T20:31:56+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black",FBA79373,B0D2P5TGWK,Shipped,1,,,,,,,,,,MEERUT,Uttar Pradesh,250110,IN,,false,,,,false,Nitin Kumar - Gift ET-01,false
S02-7632095-1210328,Tralokya Borah - Gift ET-01,2026-08-11T12:01:24+00:00,2026-08-12T21:44:15+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black",FBA79373,B0D2P5TGWK,Shipped,1,,,,,,,,,,MIAO,Arunachal Pradesh,792122,IN,,false,,,,false,Tralokya Borah - Gift ET-01,false
S02-7836240-6215920,Geemon Jose - Gift ET-01,2026-08-11T12:01:24+00:00,2026-08-16T03:31:53+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black",FBA79373,B0D2P5TGWK,Shipped,1,,,,,,,,,,PALAI,Kerala,686575,IN,,false,,,,false,Geemon Jose - Gift ET-01,false
S02-1625798-2746369,Hymavathi j - Gift SC-04 (parts),2026-08-11T12:01:24+00:00,2026-08-14T16:12:03+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Accessory Kit for 10-in-1 Steam Cleaner & Mop SC-04 | Multipurpose Attachments for Deep Cleaning,FBA79843,B0FMF1D9NV,Shipped,1,,,,,,,,,,HYDERABAD,Telangana,502032,IN,,false,,,,false,Hymavathi j - Gift SC-04 (parts),false
S02-2145741-1388705,NLshop-11433/26-27,2026-08-11T10:56:42+00:00,2026-08-12T08:00:08+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,FBA79467,B0DK9LYT4P,Shipped,1,,,,,,,,,,ITAMATI,Odisha,752068,IN,,false,,,,false,17577093628180,false
S02-9207187-9585500,nC48DCu3RA-A,2026-08-11T10:45:41+00:00,2026-08-16T11:21:02+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-02 Green",FBA79374,B0D2P7WLJB,Shipped,1,,,,,,,,,,CHENNAI,TN,600042,IN,,false,,,,false,nC48DCu3RA-A-0,false
S02-7853875-1727936,NLshop-11432/26-27,2026-08-11T09:38:03+00:00,2026-08-13T07:58:14+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner | 1000W",FBA78981,B0CDPP45BM,Shipped,1,,,,,,,,,,INDIPUR,Odisha,759015,IN,,false,,,,false,17576966652180,false
S02-1451520-6443122,NLshop-11431/26-27,2026-08-11T09:01:12+00:00,2026-08-14T19:08:00+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,FBA79467,B0DK9LYT4P,Shipped,1,,,,,,,,,,MOTIHARI,Bihar,845401,IN,,false,,,,false,17576914649364,false
S02-6299463-7035114,NLshop-11430/26-27,2026-08-11T07:36:34+00:00,2026-08-16T07:33:01+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,FBA79467,B0DK9LYT4P,Shipped,1,,,,,,,,,,COIMBATORE,Tamil Nadu,641050,IN,,false,,,,false,17576792949012,false
S02-7387064-2941513,NLshop-11429/26-27,2026-08-11T06:58:50+00:00,2026-08-13T06:54:38+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,FBA79348,B0D81DLSFT,Unshipped,1,,,,,,,,,,GUMLA,Jharkhand,835214,IN,,false,,,,false,17576734720276,false
S02-2508128-1847922,NLshop-11428/26-27,2026-08-11T04:10:40+00:00,2026-08-14T07:41:00+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,FBA79348,B0D81DLSFT,Shipped,1,,,,,,,,,,KHANNA,Punjab,141401,IN,,false,,,,false,17576375550228,false
S02-6419133-4056733,NLshop-11427/26-27,2026-08-10T23:40:45+00:00,2026-08-19T19:58:00+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,nexlev Cordless Vacuum Cleaner & Blower |BLDC Copper Motor |HEPA with Stainless Steel Cover | for Home Office & Car Cleaning|4 Attachments | Blower for Dust & Inflatables | Portable & Compact | VC-04,FBA79565,B0DKJZDY72,Shipped,1,,,,,,,,,,PRAYAGRAJ,Uttar Pradesh,211011,IN,,false,,,,false,17575804895508,false
S02-6419133-4056733,NLshop-11427/26-27,2026-08-10T23:40:45+00:00,2026-08-19T19:58:00+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner | 1000W",FBA78981,B0CDPP45BM,Shipped,1,,,,,,,,,,PRAYAGRAJ,Uttar Pradesh,211011,IN,,false,,,,false,17575804928276,false
S02-6419133-4056733,NLshop-11427/26-27,2026-08-10T23:40:45+00:00,2026-08-19T19:58:00+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,FBA78980,B0CDPMX152,Shipped,1,,,,,,,,,,PRAYAGRAJ,Uttar Pradesh,211011,IN,,false,,,,false,17575804961044,false
S02-8686579-3548739,NLshop-11426/26-27,2026-08-10T20:03:51+00:00,2026-08-15T17:56:00+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Purple CM-02,FBA79472,B0DFCDZWND,Shipped,1,,,,,,,,,,HYDERABAD,Telangana,500040,IN,,false,,,,false,17575242268948,false
S02-0907386-5223100,NLshop-11425/26-27,2026-08-10T18:28:46+00:00,2026-08-13T05:39:47+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",FBA79452,B0DCGHVN81,Unshipped,1,,,,,,,,,,MADURAI,Tamil Nadu,625002,IN,,false,,,,false,17574949159188,false
S02-4387676-7628713,NLshop-11424/26-27,2026-08-10T17:26:00+00:00,2026-08-12T05:19:09+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",FBA79452,B0DCGHVN81,Unshipped,1,,,,,,,,,,JALOR,Rajasthan,343001,IN,,false,,,,false,17574743507220,false
S02-3074093-9781563,NLshop-11423/26-27,2026-08-10T15:54:44+00:00,2026-08-12T05:18:10+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,FBA78980,B0CDPMX152,Unshipped,1,,,,,,,,,,BENGALURU,Karnataka,560100,IN,,false,,,,false,17574417432852,false
S02-0231086-6352711,NLshop-11422/26-27,2026-08-10T14:29:37+00:00,2026-08-12T05:17:56+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,FBA79348,B0D81DLSFT,Unshipped,1,,,,,,,,,,HOSHIARPUR,Punjab,146001,IN,,false,,,,false,17574160597268,false
S02-6860454-2417539,NLshop-11421/26-27,2026-08-10T13:21:31+00:00,2026-08-10T18:34:47+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,FBA79467,B0DK9LYT4P,Shipped,1,,,,,,,,,,NEW DELHI,Delhi,110043,IN,,false,,,,false,17574004982036,false
S02-8117002-9801562,NLshop-11420/26-27,2026-08-10T12:37:52+00:00,2026-08-13T20:37:50+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tangle Free Bristle | 1200W | 3 Speed & 2 Heat Settings|V-01",FBA79271,B0D83Q7L8W,Shipped,1,,,,,,,,,,BENGALURU,Karnataka,560061,IN,,false,,,,false,17573906415892,false
S02-2378502-2261528,NLshop-11419/26-27,2026-08-10T12:33:30+00:00,2026-08-12T05:17:42+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,FBA79467,B0DK9LYT4P,Unshipped,1,,,,,,,,,,PIMPRI CHINCHWAD,Maharashtra,411061,IN,,false,,,,false,17573895667988,false
S02-4496986-0839955,NLshop-11418/26-27,2026-08-10T12:14:46+00:00,2026-08-10T20:37:57+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate Lock| Portable HS-01, Hair Straightener Tong - Black",FBA79272,B0D2LFMY48,Shipped,1,,,,,,,,,,VISAKHAPATNAM,Andhra Pradesh,530040,IN,,false,,,,false,17573837537556,false
S02-5968719-7405569,26885931-1,2026-08-10T11:47:38+00:00,2026-08-14T15:20:03+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Electric Spin Scrubber for Bathroom | Bathroom Cleaning Machine Electric with 6 Interchangeable Heads | Auto Water Spray | 90 Min Runtime | Adjustable Handle | IP68 Waterproof SS-02,FBK80024,B0GLHC8CB3,Shipped,1,,,,,,,,,,HYDERABAD,TG,501218,IN,,false,,,,false,26885931-1-0,false
S02-3666515-3511934,26914602-1,2026-08-10T11:44:21+00:00,2026-08-11T20:23:51+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Electric Spin Scrubber for Bathroom | Bathroom Cleaning Machine Electric with 6 Interchangeable Heads | Auto Water Spray | 90 Min Runtime | Adjustable Handle | IP68 Waterproof SS-02,FBK80024,B0GLHC8CB3,Shipped,1,,,,,,,,,,KOZHIKODE,KL,673029,IN,,false,,,,false,26914602-1-0,false
S02-2257405-5572713,26892634-1,2026-08-10T11:39:28+00:00,2026-08-14T12:26:06+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Cordless Vacuum Cleaner|HEPA with Stainless Steel Cover|6000 mAh|Copper Motor| Rechargeable Type C|Ideal for Home, Office & Car Use|Compact & Portable|Dust & Pet Hair Remover|3 Attachment|VC-02",FBA79463,B0DCK56Q85,Shipped,1,,,,,,,,,,BENGALURU,KA,560035,IN,,false,,,,false,26892634-1-0,false
S02-6482366-8653501,26880918-1,2026-08-10T11:37:28+00:00,2026-08-14T07:19:54+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 5 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushheads| IPX7 Waterproof| For Men & Women | ETC-08 Blue,FBA79707,B0FJ1ZB4G9,Shipped,1,,,,,,,,,,GUNTUR,AP,522001,IN,,false,,,,false,26880918-1-0,false
S02-7120970-2883968,NLshop-11369/26-27,2026-08-10T11:08:53+00:00,2026-08-11T22:42:56+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Dehumidifier for Room Moisture | 1000ML Tank | Covers Up to 200 Sq. Ft. | Removes Dampness, Mold & Musty Odor | Ideal for Bedroom, Wardrobe, Bathroom & Office | Auto Shut-Off | DH-01",FBA79991,B0GN85NZQN,Shipped,1,,,,,,,,,,MUMBAI,MH,400102,IN,,false,,,,false,NLshop-11369/26-27-0,false
S02-9390467-9846366,#NLshop-11270/26-27,2026-08-10T09:50:08+00:00,2026-08-13T08:11:01+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Just Style Hair Dryer For Men | Lightweight Foldable Hair Dryer | Overheat Protection Technology | 1500W Powerful Motor for Quick & Easy Blowdry | 3 Heat Settings & Cool Shot Function | Concentrator Nozzle (HD-02 Men),FBA79461,B0D86Y2V7V,Shipped,1,,,,,,,,,,AHMEDABAD,GJ,382470,IN,,false,,,,false,#NLshop-11270/26-27-0,false
S02-7481115-6326331,NLshop-11417/26-27,2026-08-10T09:26:59+00:00,2026-08-14T17:20:58+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"nexlev Sofa Cleaning Machine | Cordless UV Mattress Vacuum Cleaner for Sofa, Carpet & Car Seat, HEPA Filter, Double Beat Technology, Type-C Charging, 1500×3 mAh Battery | MR-02",FBA79439,B0DCK7ZH5P,Shipped,1,,,,,,,,,,ERNAKULAM,Kerala,682018,IN,,false,,,,false,17573516738836,false
S02-7481115-6326331,NLshop-11417/26-27,2026-08-10T09:26:59+00:00,2026-08-14T17:20:58+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",FBA79263,B0CYSLCRQS,Shipped,1,,,,,,,,,,ERNAKULAM,Kerala,682018,IN,,false,,,,false,17573516771604,false
S02-6335806-7065519,NLshop-11416/26-27,2026-08-10T07:11:27+00:00,2026-08-12T05:17:54+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,FBA79348,B0D81DLSFT,Unshipped,1,,,,,,,,,,NELLORE,Andhra Pradesh,524004,IN,,false,,,,false,17573320196372,false
S02-1477016-5839144,NLshop-11415/26-27,2026-08-10T05:36:25+00:00,2026-08-12T05:17:13+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",FBA79452,B0DCGHVN81,Unshipped,1,,,,,,,,,,TIRUVETHIPURAM,Tamil Nadu,604407,IN,,false,,,,false,17573163860244,false
S02-0281310-3455157,NLshop-11414/26-27,2026-08-10T03:18:16+00:00,2026-08-12T10:18:49+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,FBA78980,B0CDPMX152,Shipped,1,,,,,,,,,,BENGALURU,Karnataka,560029,IN,,false,,,,false,17572928356628,false
S02-0815731-2075924,NLshop-11413/26-27,2026-08-10T01:25:10+00:00,2026-08-10T09:35:59+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,FBA78980,B0CDPMX152,Shipped,1,,,,,,,,,,NEW DELHI,Delhi,110090,IN,,false,,,,false,17572662378772,false
S02-5634483-8633543,NLshop-11412/26-27,2026-08-09T20:50:41+00:00,2026-08-12T05:16:58+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",FBA79452,B0DCGHVN81,Unshipped,1,,,,,,,,,,NAHARLAGUN,Arunachal Pradesh,791110,IN,,false,,,,false,17571917201684,false
S02-2209691-8927144,NLshop-11411/26-27,2026-08-09T16:24:33+00:00,2026-08-12T22:31:48+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,FBA79348,B0D81DLSFT,Shipped,1,,,,,,,,,,BHIWADI,Rajasthan,301019,IN,,false,,,,false,17571036463380,false
S02-7492421-0017566,NLshop-11410/26-27,2026-08-09T15:42:28+00:00,2026-08-10T09:09:09+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,FBA78980,B0CDPMX152,Shipped,1,,,,,,,,,,PATHANAMTHITTA,Kerala,689668,IN,,false,,,,false,17570884190484,false
S02-6005034-9247904,NLshop-11409/26-27,2026-08-09T10:08:29+00:00,2026-08-11T21:02:02+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"nexlev Vacuum Cleaner for Car Use | 4000 mAh High Power Suction Portable Car Vacuum Cleaner with Copper Motor, LED Torch, Seat Belt Cutter & Window Breaker Emergency Escape Tool, Type-C | VC-03",FBA79480,B0DDC3GVZW,Shipped,1,,,,,,,,,,ALAMCODE THIRUVANANTHAPURAM DISTRICT,Kerala,695102,IN,,false,,,,false,17570098086164,false
S02-5488085-2425540,NLshop-11408/26-27,2026-08-09T10:08:03+00:00,2026-08-11T03:49:08+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft Curl At Home|3 Speed & 2 Heat Settings|V-01 RG,FBK79271,B0DQ8W1RBV,Shipped,1,,,,,,,,,,BENGALURU,Karnataka,560032,IN,,false,,,,false,17570096906516,false
S02-3307722-4223102,NLshop-11407/26-27,2026-08-09T10:03:05+00:00,2026-08-12T05:16:44+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",FBA79452,B0DCGHVN81,Unshipped,1,,,,,,,,,,THIRUVANANTHAPURAM,Kerala,695606,IN,,false,,,,false,17570087338260,false
S02-0754096-9999941,NLshop-11406/26-27,2026-08-09T08:04:11+00:00,2026-08-11T15:28:50+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,FBA78980,B0CDPMX152,Shipped,1,,,,,,,,,,CHENNAI,Tamil Nadu,600007,IN,,false,,,,false,17569899610388,false
S02-8130795-1027947,NLshop-11405/26-27,2026-08-09T07:07:58+00:00,2026-08-11T17:43:05+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner | 1000W",FBA78981,B0CDPP45BM,Shipped,1,,,,,,,,,,GURUGRAM,Haryana,122001,IN,,false,,,,false,17569815855380,false
S02-9812479-1588733,NLshop-11404/26-27,2026-08-09T04:46:52+00:00,2026-08-12T05:16:27+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",FBA79452,B0DCGHVN81,Unshipped,1,,,,,,,,,,PUNE,Maharashtra,411015,IN,,false,,,,false,17569422541076,false
S02-7364070-0624748,NLshop-11403/26-27,2026-08-09T04:46:17+00:00,2026-08-09T19:35:05+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Scalp Massager for Stress Relief | Head Massager for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Massage | 120 Min Runtime | Type C | Washable Heads | 3 Modes | HM-01,FBA79332,B0D63FKYZ5,Shipped,1,,,,,,,,,,GURUGRAM,Haryana,122004,IN,,false,,,,false,17569421590804,false
S02-0698959-5014333,NLshop-11402/26-27,2026-08-09T04:09:18+00:00,2026-08-10T14:58:06+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Design for Home & Office Cleaning",FBA79566,B0DKJSCLBD,Shipped,1,,,,,,,,,,BENGALURU,Karnataka,560062,IN,,false,,,,false,17569361854740,false
S02-5347159-5687147,NLshop-11401/26-27,2026-08-09T03:19:20+00:00,2026-08-13T18:43:14+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,NexLev Scalp Massager for Stress Relief | Head Massager for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Massage | 120 Min Runtime | Type C | Washable Heads | 3 Modes | HM-01,FBA79332,B0D63FKYZ5,Shipped,1,,,,,,,,,,NOIDA,Uttar Pradesh,201301,IN,,false,,,,false,17569270333716,false
S02-5542158-1686340,NLshop-11400/26-27,2026-08-09T02:43:36+00:00,2026-08-09T22:31:06+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner | 1000W",FBA78981,B0CDPP45BM,Shipped,1,,,,,,,,,,MUMBAI,Maharashtra,400014,IN,,false,,,,false,17569201094932,false
S02-9350284-6434304,NLshop-11399/26-27,2026-08-09T01:51:30+00:00,2026-08-12T05:16:13+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",FBA79452,B0DCGHVN81,Unshipped,1,,,,,,,,,,CHENNAI,Tamil Nadu,600100,IN,,false,,,,false,17569092272404,false
S02-0054785-4951106,NLshop-11398/26-27,2026-08-08T21:54:08+00:00,2026-08-10T18:45:03+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,FBA79348,B0D81DLSFT,Shipped,1,,,,,,,,,,PRAYAGRAJ,Uttar Pradesh,211004,IN,,false,,,,false,17568484163860,false
S02-8161590-0967138,NLshop-11397/26-27,2026-08-08T20:04:04+00:00,2026-08-11T18:19:06+00:00,Shipped,Amazon,Non-Amazon IN,,Standard,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate lock| Portable |HS-02, Hair Straightener Tong - Purple",FBA79273,B0D2LKB4BJ,Shipped,1,,,,,,,,,,HYDERABAD,Telangana,500005,IN,,false,,,,false,17568072696084,false
S02-1656028-5892740,NLshop-11396/26-27,2026-08-08T19:46:00+00:00,2026-08-12T05:15:58+00:00,Cancelled,Amazon,Non-Amazon IN,,Standard,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Design for Home & Office Cleaning",FBA79566,B0DKJSCLBD,Unshipped,1,,,,,,,,,,GUWAHATI,Assam,781127,IN,,false,,,,false,17567997788436,false
