week,brand,model,channel,asin,units_sold,gross_sales,gmv,nlc,sales_nlc,sku,sku_status,category_l0,category_l1,category_l2,asin_type
Week 10,Audio Array,AM-C47,B2B,B0FF9R3GKK,1.0,1906.78,1906.78,1693.3496543999997,1693.3496543999997,FBA79783,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 10,Audio Array,AM-C48,1p Sales,B0G4DNF8RZ,2.0,5591.52,5591.52,1956.06063,3912.12126,FBA79842,MAPPED,Microphone Dynamic,Microphone Dynamic,,New
Week 10,Audio Array,AM-C48,Amazon,B0G4DNF8RZ,0.0,0.0,0.0,1956.06063,0.0,FBA79842,MAPPED,Microphone Dynamic,Microphone Dynamic,,New
Week 10,Audio Array,AM-C48,B2B,B0G4DNF8RZ,1.0,2075.678,2075.678,1956.06063,1956.06063,FBA79842,MAPPED,Microphone Dynamic,Microphone Dynamic,,New
Week 10,Audio Array,AM-C5,1p Sales,B0B4KC7VBM,10.0,19483.08,19483.08,1291.959696295941,12919.596962959411,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 10,Audio Array,AM-C5,Amazon,B0B4KC7VBM,2.0,3896.610169491526,3896.610169491526,1291.959696295941,2583.919392591882,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 10,Audio Array,AM-C5,B2B,B0B4KC7VBM,1.0,1394.068,1394.068,1291.959696295941,1291.959696295941,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 10,Audio Array,AM-C6,1p Sales,B0B4G1PXWV,1.0,1627.96,1627.96,1815.5950212299997,1815.5950212299997,FBA75680,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 10,Audio Array,AM-C6,Amazon,B0B4G1PXWV,4.0,6437.28813559322,6437.28813559322,1815.5950212299997,7262.380084919999,FBA75680,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 10,Audio Array,AM-C7,Amazon,B0B4FZS38V,0.0,0.0,0.0,2051.2766378294114,0.0,FBA75681,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 10,Audio Array,AM-C7,B2B,B0B4FZS38V,2.0,3676.78,3676.78,2051.2766378294114,4102.553275658823,FBA75681,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 10,Audio Array,AM-K1,Amazon,B0BLKBJ5HN,0.0,0.0,0.0,7173.500781,0.0,FBA76742,MAPPED,Instrument Microphone Kit,Instrument Microphone - Drum Kit,,Tail
Week 10,Audio Array,AM-Mix10,Amazon,B0G53KWRVW,1.0,9321.186440677966,9321.186440677966,5808.86204274,5808.86204274,FBA79966,MAPPED,Audio Mixer,10 channels mixer,,Medium
Week 10,Audio Array,AM-Mix10,B2B,B0G53KWRVW,1.0,6525.424,6525.424,5808.86204274,5808.86204274,FBA79966,MAPPED,Audio Mixer,10 channels mixer,,Medium
Week 10,Audio Array,AM-Mix6,1p Sales,B0G53PRM34,1.0,7202.54,7202.54,4696.5267579599995,4696.5267579599995,FBA79965,MAPPED,Audio Mixer,6 channels mixer,,Medium
Week 10,Audio Array,AM-Mix6,Amazon,B0G53PRM34,0.0,0.0,0.0,4696.5267579599995,0.0,FBA79965,MAPPED,Audio Mixer,6 channels mixer,,Medium
Week 10,Audio Array,AM-Mix6,B2B,B0G53PRM34,1.0,5042.373,5042.373,4696.5267579599995,4696.5267579599995,FBA79965,MAPPED,Audio Mixer,6 channels mixer,,Medium
Week 10,Audio Array,AM-Pro12,Amazon,B0G53KWRWH,1.0,19490.6779661017,19490.6779661017,13162.63420323,13162.63420323,FBA79964,MAPPED,Audio Mixer,12 channels Mixer,,New
Week 10,Audio Array,AM-Pro8,Amazon,B0G53CB72D,0.0,0.0,0.0,12112.09532316,0.0,FBA79963,MAPPED,Audio Mixer,8 channels Mixer,,New
Week 10,Audio Array,AM-Pro8,B2B,B0G53CB72D,2.0,24915.25,24915.25,12112.09532316,24224.19064632,FBA79963,MAPPED,Audio Mixer,8 channels Mixer,,New
Week 10,Audio Array,AM-S1,1p Sales,B0DXFPM4N2,25.0,182606.02,182606.02,4486.010979600001,112150.27449000001,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 10,Audio Array,AM-S1,Amazon,B0DXFPM4N2,15.0,103632.2033898305,103632.2033898305,4486.010979600001,67290.164694,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 10,Audio Array,AM-S1,Amazon,B0GD8JSPB1,0.0,0.0,0.0,4486.010979600001,0.0,FBA79974,MAPPED,Monitor Speakers,Studio Monitor Speaker,,New
Week 10,Audio Array,AM-W10,1p Sales,B0B4G89VQJ,2.0,6438.14,6438.14,4934.296426588235,9868.59285317647,FBA75686,MAPPED,Microphone Wireless Lapel,Wireless Microphone,,EOL
Week 10,Audio Array,AM-W11,Amazon,B0B4G5ZLTB,1.0,1948.305084745763,1948.305084745763,2857.758705882353,2857.758705882353,FBA75687,MAPPED,Microphone Wireless Lapel,Wireless Microphone,,EOL
Week 10,Audio Array,AM-W12,1p Sales,B0B4G763WS,2.0,6776.28,6776.28,1956.963080117647,3913.926160235294,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W12,Amazon,B0B4G763WS,1.0,3388.983050847458,3388.983050847458,1956.963080117647,1956.963080117647,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W12,B2B,B0B4G763WS,5.0,12711.865,12711.865,1956.963080117647,9784.815400588235,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W13,1p Sales,B0B4G59Y8W,2.0,3556.78,3556.78,1305.4598988308821,2610.9197976617643,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W13,Amazon,B0B4G59Y8W,2.0,3642.372881355932,3642.372881355932,1305.4598988308821,2610.9197976617643,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W13,B2B,B0B4G59Y8W,3.0,3813.559,3813.559,1305.4598988308821,3916.3796964926464,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W14,1p Sales,B0B4G5JG4P,0.0,0.0,0.0,3221.7469199999996,0.0,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W14,Amazon,B0B4G5JG4P,3.0,16522.8813559322,16522.8813559322,3221.7469199999996,9665.240759999999,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W14,B2B,B0B4G5JG4P,1.0,4131.356,4131.356,3221.7469199999996,3221.7469199999996,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W15,Amazon,B0C4YSV3XL,0.0,0.0,0.0,11761.9332,0.0,FBA78206,MAPPED,Microphone Wireless Lapel,Wireless Mic with Charging Case,,EOL
Week 10,Audio Array,AM-W16,1p Sales,B0CM9L1QZG,2.0,2286.44,2286.44,756.3434436,1512.6868872,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W16,Amazon,B0CM9L1QZG,0.0,0.0,0.0,756.3434436,0.0,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W16,B2B,B0CM9L1QZG,4.0,3432.203,3432.203,756.3434436,3025.3737744,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W16,Blinkit Sales,B0CM9L1QZG,2.0,1946.68,1946.68,756.3434436,1512.6868872,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W17,1p Sales,B0CM9P5CCK,3.0,4319.49,4319.49,1043.2323359999998,3129.697007999999,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W17,Amazon,B0CM9P5CCK,1.0,0.0,0.0,1043.2323359999998,1043.2323359999998,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W17,B2B,B0CM9P5CCK,7.0,7059.322,7059.322,1043.2323359999998,7302.626351999998,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W17,Blinkit Sales,B0CM9P5CCK,22.0,31387.96,31387.96,1043.2323359999998,22951.111391999995,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W18,1p Sales,B0CM9HYVDM,33.0,33376.23,33376.23,612.8989974,20225.6669142,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 10,Audio Array,AM-W18,Amazon,B0CM9HYVDM,0.0,0.0,0.0,612.8989974,0.0,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 10,Audio Array,AM-W18,Blinkit Sales,B0CM9HYVDM,0.0,0.0,0.0,612.8989974,0.0,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 10,Audio Array,AM-W19,1p Sales,B0FPR7VFCH,1.0,1694.07,1694.07,1159.29193338,1159.29193338,FBA79815,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W19,Amazon,B0FPR7VFCH,0.0,0.0,0.0,1159.29193338,0.0,FBA79815,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W19,Amazon,B0G2C2RCXN,3.0,5082.203389830509,5082.203389830509,1159.29193338,3477.87580014,FBA79967,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 10,Audio Array,AM-W19,B2B,B0FPR7VFCH,5.0,7015.373,7015.373,1159.29193338,5796.4596669,FBA79815,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W20,Amazon,B0DFMLQBMC,0.0,0.0,0.0,2164.7070972,0.0,FBA79444,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W20,Amazon,B0FVM17Q4W,0.0,0.0,0.0,2164.7070972,0.0,FBA79909,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 10,Audio Array,AM-W21,1p Sales,B0DFMQCGT1,0.0,0.0,0.0,2803.686903,0.0,FBA79465,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W21,Amazon,B0F2HYY7JF,2.0,2541.525423728814,2541.525423728814,2803.686903,5607.373806,FBA79722,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W22,1p Sales,B0FPR962YS,1.0,2969.19,2969.19,1679.60406096,1679.60406096,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W22,Amazon,B0FPR962YS,0.0,0.0,0.0,1679.60406096,0.0,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W22,Amazon,B0GKPXQ8G3,3.0,8641.525423728814,8641.525423728814,1679.6,5038.799999999999,FBA80016,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 10,Audio Array,AM-W22,B2B,B0FPR962YS,1.0,2256.356,2256.356,1679.60406096,1679.60406096,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 10,Audio Array,AM-W23,1p Sales,B0G3Q517Y2,4.0,10166.12,10166.12,1566.15254442,6264.61017768,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 10,Audio Array,AM-W23,Amazon,B0G3Q517Y2,0.0,0.0,0.0,1566.15254442,0.0,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 10,Audio Array,AM-W23,B2B,B0G3Q517Y2,1.0,1483.051,1483.051,1566.15254442,1566.15254442,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 10,Audio Array,AM-W24,1p Sales,B0G3Q59X8C,1.0,1609.32,1609.32,905.00405148,905.00405148,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
Week 10,Audio Array,AM-W24,Amazon,B0G3Q59X8C,4.0,6098.305084745763,6098.305084745763,905.00405148,3620.01620592,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
Week 10,Audio Array,AM-W32,1p Sales,B0DFMLS8JG,2.0,6317.75,6317.75,2167.3151780400003,4334.630356080001,FBA79445,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W32,Amazon,B0DFMLS8JG,0.0,0.0,0.0,2167.3151780400003,0.0,FBA79445,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W32,B2B,B0DFMLS8JG,2.0,5084.746,5084.746,2167.3151780400003,4334.630356080001,FBA79445,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W33,1p Sales,B0DFMMTWLY,5.0,8328.82,8328.82,1194.5010247199998,5972.505123599999,FBA79446,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W33,Amazon,B0DFMMTWLY,0.0,0.0,0.0,1194.5010247199998,0.0,FBA79446,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W33,BI Worldwide,B0DFMMTWLY,1.0,1440.0,1440.0,1194.5010247199998,1194.5010247199998,FBA79446,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 10,Audio Array,AM-W34,Amazon,B0DFMLXD9S,0.0,0.0,0.0,2360.3131602,0.0,FBA79447,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W35,1p Sales,B0DFMKY4TT,1.0,3050.0,3050.0,1984.7495192400002,1984.7495192400002,FBA79448,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W35,Amazon,B0DFMKY4TT,0.0,0.0,0.0,1984.7495192400002,0.0,FBA79448,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W35,B2B,B0DFMKY4TT,1.0,2288.136,2288.136,1984.7495192400002,1984.7495192400002,FBA79448,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W36,1p Sales,B0DFMNGFTD,3.0,15760.16,15760.16,4042.5253019999996,12127.575905999998,FBA79449,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W36,Amazon,B0DFMNGFTD,0.0,0.0,0.0,4042.5253019999996,0.0,FBA79449,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W36,B2B,B0DFMNGFTD,1.0,3940.678,3940.678,4042.5253019999996,4042.5253019999996,FBA79449,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 10,Audio Array,AM-W45,1p Sales,B0CKHVHVQ1,14.0,60496.61,60496.61,2738.484882,38338.788348,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 10,Audio Array,AM-W45,Amazon,B0CKHVHVQ1,2.0,8642.372881355932,8642.372881355932,2738.484882,5476.969764,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 10,Audio Array,AM-W45,B2B,B0CKHVHVQ1,1.0,3025.424,3025.424,2738.484882,2738.484882,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 10,Audio Array,AM-W45,Blinkit Sales,B0CKHVHVQ1,0.0,0.0,0.0,2738.484882,0.0,FBA79005,MAPPED,Microphone Conference,Wireless Conference Microphone,,Core
Week 10,Audio Array,AM-W46,Amazon,B0CX1XK5R6,0.0,0.0,0.0,4277.252577599999,0.0,FBA79230,MAPPED,Speaker Karaoke,Microphone with Speaker,,EOL
Week 10,Audio Array,AM-W47 Wired,1p Sales,B0G39ZHDYP,0.0,0.0,0.0,503.35960212,0.0,FBA79959,MAPPED,Voice Amplifier,Wired Voice Amplifier,,Core
Week 10,Audio Array,AM-W47 Wired,Amazon,B0G39ZHDYP,0.0,0.0,0.0,503.35960212,0.0,FBA79959,MAPPED,Voice Amplifier,Wired Voice Amplifier,,Core
Week 10,Audio Array,AM-W47 Wireless,1p Sales,B0G3B152FR,1.0,1694.06,1694.06,920.65253652,920.65253652,FBA79960,MAPPED,Voice Amplifier,Wireless Voice Amplifier,,Medium
Week 10,Audio Array,AM-W47 Wireless,Amazon,B0G3B152FR,2.0,3389.830508474577,3389.830508474577,920.65253652,1841.30507304,FBA79960,MAPPED,Voice Amplifier,Wireless Voice Amplifier,,Medium
Week 10,Audio Array,AM-W48 / AM-S6,B2B,B0GN321RXQ,4.0,59322.04,59322.04,13607.288,54429.152,FBA79983,MAPPED,Party Speaker,"Dual 12"" 160W Bluetooth Party Speaker",,To be Launched
Week 10,Audio Array,BE-4T,1p Sales,B0G53LZNY3,0.0,0.0,0.0,3040.14077289,0.0,FBA79962,MAPPED,Audio Mixer,4 channels mixer with OTG,,Medium
Week 10,Audio Array,BE-4T,Amazon,B0G53LZNY3,0.0,0.0,0.0,3040.14077289,0.0,FBA79962,MAPPED,Audio Mixer,4 channels mixer with OTG,,Medium
Week 10,Audio Array,GB-01 (AM-C43 +AI-10),1p Sales,B0FJ2K95XT,1.0,4708.47,4708.47,2585.9936,2585.9936,FBA79824,MAPPED,Bundles,GB-01,,Tail
Week 10,Audio Array,GB-01 (AM-C43 +AI-10),Amazon,B0FJ2K95XT,1.0,4744.915254237289,4744.915254237289,2585.9936,2585.9936,FBA79824,MAPPED,Bundles,GB-01,,Tail
Week 10,Audio Array,GB-02 (AM-C43 + AI-11),Amazon,B0FJ2DT13L,1.0,3304.237288135593,3304.237288135593,1983.58,1983.58,FBA79825,MAPPED,Bundles,GB-02,,Tail
Week 10,Audio Array,GB-03 (AI-12 + AM-C43),1p Sales,B0FJ8TSQK1,1.0,3219.49,3219.49,1828.2802,1828.2802,FBA79830,MAPPED,Bundles,GB-03,,Tail
Week 10,Audio Array,GB-03 (AI-12 + AM-C43),Amazon,B0FJ8TSQK1,0.0,0.0,0.0,1828.2802,0.0,FBA79830,MAPPED,Bundles,GB-03,,Tail
Week 10,Audio Array,GB-03 (AI-12 + AM-C43),B2B,B0FJ8TSQK1,4.0,9016.949,9016.949,1828.2802,7313.1208,FBA79830,MAPPED,Bundles,GB-03,,Tail
Week 10,Audio Array,GB-04 (AM-C45 + AI-06),Amazon,B0FJ8W5Y9Q,0.0,0.0,0.0,4630.8156,0.0,FBA79831,MAPPED,Bundles,GB-04,,Tail
Week 10,Audio Array,GB-05 (AM-C43 + AI-06),1p Sales,B0FJ8S53GW,1.0,4660.16,4660.16,3909.104,3909.104,FBA79832,MAPPED,Bundles,GB-05,,Tail
Week 10,Audio Array,GB-05 (AM-C43 + AI-06),Amazon,B0FJ8S53GW,1.0,4702.542372881356,4702.542372881356,3909.104,3909.104,FBA79832,MAPPED,Bundles,GB-05,,Tail
Week 10,Audio Array,KB-01 (AM-W32 + AI-12),Amazon,B0FJ2J6MTF,0.0,0.0,0.0,2630.5268,0.0,FBA79822,MAPPED,Bundles,KB-01,,Tail
Week 10,Audio Array,M8,1p Sales,B0GCP1J2HC,11.0,74566.91,74566.91,4119.760313999999,45317.36345399999,FBA79972,MAPPED,Audio Mixer,8 channels Mixer,,New Launch
Week 10,Audio Array,M8,B2B,B0GCP1J2HC,1.0,4449.153,4449.153,4119.760313999999,4119.760313999999,FBA79972,MAPPED,Audio Mixer,8 channels Mixer,,New Launch
Week 10,Audio Array,MT-12,B2B,B0GN2LHJY4,1.0,6525.424,6525.424,4119.760313999999,4119.760313999999,FBA80007,MAPPED,Audio Mixer,12 channels Mixer,,New
Week 10,Audio Array,PB-01 (AM-C11 + AI-04),1p Sales,B0FJ2HZCVN,0.0,0.0,0.0,4859.948,0.0,FBA79823,MAPPED,Bundles,PB-01,,Tail
Week 10,Audio Array,PB-01 (AM-C11 + AI-04),Amazon,B0FJ2HZCVN,1.0,7795.762711864407,7795.762711864407,4859.948,4859.948,FBA79823,MAPPED,Bundles,PB-01,,Tail
Week 10,Audio Array,PB-02 (AI-04 Red + AM-C11 + AA-05),Amazon,B0FJ2LQT7K,0.0,0.0,0.0,5118.2854,0.0,FBA79826,MAPPED,Bundles,PB-02,,Tail
Week 10,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),1p Sales,B0FJ8S5XJ8,0.0,0.0,0.0,7722.439199999999,0.0,FBA79827,MAPPED,Bundles,PB-03,,Tail
Week 10,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),Amazon,B0FJ8S5XJ8,0.0,0.0,0.0,7722.439199999999,0.0,FBA79827,MAPPED,Bundles,PB-03,,Tail
Week 10,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),1p Sales,B0FJ8PZ9H7,0.0,0.0,0.0,7169.514799999999,0.0,FBA79833,MAPPED,Bundles,PB-04,,Tail
Week 10,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),Amazon,B0FJ8PZ9H7,0.0,0.0,0.0,7169.514799999999,0.0,FBA79833,MAPPED,Bundles,PB-04,,Tail
Week 10,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),Amazon,B0FJ8T4WXM,0.0,0.0,0.0,5118.2854,0.0,FBA79834,MAPPED,Bundles,PB-05,,Tail
Week 10,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),Amazon,B0FJ8TWCQZ,0.0,0.0,0.0,4841.8232,0.0,FBA79835,MAPPED,Bundles,PB-06,,Tail
Week 10,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),Amazon,B0FJ8Z1W81,0.0,0.0,0.0,4180.2798,0.0,FBA79836,MAPPED,Bundles,PB-07,,Tail
Week 10,Audio Array,PB-08 (AM-C1 + AI-04),B2B,B0FN7DYB2M,2.0,8303.898,8303.898,3358.8228,6717.6456,FBA79844,MAPPED,Bundles,PB-08,,EOL
Week 10,Audio Array,PB-09 (AM-C45 + AI-06 + AA-05),Amazon,B0FN7FYZM3,0.0,0.0,0.0,4889.153,0.0,FBA79847,MAPPED,Bundles,PB-09,,Tail
Week 10,Audio Array,PB-10 (AM-C2+AI-04+AH-60-BL),1p Sales,B0FTVQQVDC,7.0,60163.55,60163.55,4986.467599999999,34905.273199999996,FBA79904,MAPPED,Bundles,PB-10,,Medium
Week 10,Audio Array,PB-10 (AM-C2+AI-04+AH-60-BL),B2B,B0FTVQQVDC,4.0,24322.038,24322.038,4986.467599999999,19945.870399999996,FBA79904,MAPPED,Bundles,PB-10,,Medium
Week 10,Audio Array,PB-11 (AM-C44+AA-05+AH-45-BK),Amazon,B0FTVSH458,0.0,0.0,0.0,3425.8468000000003,0.0,FBA79905,MAPPED,Bundles,PB-11,,Tail
Week 10,Audio Array,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),1p Sales,B0FTVVLNS9,1.0,9950.85,9950.85,6152.0362,6152.0362,FBA79906,MAPPED,Bundles,PB-12,,Tail
Week 10,Audio Array,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),Amazon,B0FTVVLNS9,0.0,0.0,0.0,6152.0362,0.0,FBA79906,MAPPED,Bundles,PB-12,,Tail
Week 10,Audio Array,PB-13 (AM-C43+AH-40-SL+AI-11),B2B,B0FTVS34SD,4.0,12338.984,12338.984,2436.8651999999997,9747.460799999999,FBA79907,MAPPED,Bundles,PB-13,,Tail
Week 10,Audio Array,PB-14 (AM-C43+AH-40-SL+AI-12),B2B,B0FTVV1QJY,2.0,5932.203,5932.203,2280.5034,4561.0068,FBA79908,MAPPED,Bundles,PB-14,,Tail
Week 10,Audio Array,SB-01,1p Sales,B0FFB6YJM1,1.0,1089.84,1089.84,708.0,708.0,FBA79708,MAPPED,Sound Bar,Sound Bar,,Medium
Week 10,Audio Array,SB-01,Amazon,B0FFB6YJM1,0.0,0.0,0.0,708.0,0.0,FBA79708,MAPPED,Sound Bar,Sound Bar,,Medium
Week 10,Audio Array,SB-01,Amazon,B0FJS7JZ4V,1.0,1016.101694915254,1016.101694915254,708.0,708.0,FBK79708,MAPPED,Sound Bar,Sound Bar,,Medium
Week 10,Audio Array,SB-01,B2B,B0FFB6YJM1,3.0,3977.91,3977.91,708.0,2124.0,FBA79708,MAPPED,Sound Bar,Sound Bar,,Medium
Week 10,Audio Array,SB-01,BI Worldwide,B0FFB6YJM1,1.0,1008.0,1008.0,708.0,708.0,FBA79708,MAPPED,Sound Bar,Sound Bar,,Medium
Week 10,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",1p Sales,B0FJ2JJZL3,2.0,33048.31,33048.31,9527.5088,19055.0176,FBA79821,MAPPED,Bundles,UB-01,,Tail
Week 10,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",Amazon,B0FJ2JJZL3,1.0,16524.57627118644,16524.57627118644,9527.5088,9527.5088,FBA79821,MAPPED,Bundles,UB-01,,Tail
Week 10,Audio Array,UB-02 (AM-S1 + AA-21),1p Sales,B0FN7B3KWS,1.0,9829.66,9829.66,5836.846399999999,5836.846399999999,FBA79845,MAPPED,Bundles,UB-02,,Tail
Week 10,Audio Array,UB-02 (AM-S1 + AA-21),Amazon,B0FN7B3KWS,2.0,9829.661016949152,9829.661016949152,5836.846399999999,11673.692799999999,FBA79845,MAPPED,Bundles,UB-02,,Tail
Week 10,Audio Array,UB-03 (AM-S1 + AA-22),1p Sales,B0G3B677Z5,1.0,9574.58,9574.58,5619.632,5619.632,FBA79969,MAPPED,Bundles,UB-03,,Tail
Week 10,Audio Array,UB-03 (AM-S1 + AA-22),Amazon,B0G3B677Z5,2.0,9574.57627118644,9574.57627118644,5619.632,11239.264,FBA79969,MAPPED,Bundles,UB-03,,Tail
Week 10,Fossil,AR11338,Amazon,B08XBYKWW3,0.0,0.0,0.0,0.0,0.0,FBA75346,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11360,Amazon,B09BBK2LV4,0.0,0.0,0.0,0.0,0.0,FBA74838,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11484,Amazon,B0B75LLWV6,1.0,11861.86,11861.86,0.0,0.0,FBA76447,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11499,Amazon,B0BFZL8NN2,0.0,0.0,0.0,0.0,0.0,FBA76771,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11500,Amazon,B0BFZRGPJ6,0.0,0.0,0.0,0.0,0.0,FBA76772,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11558,Amazon,B0CDQHYGLW,0.0,0.0,0.0,0.0,0.0,FBA79221,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11561,Amazon,B0CCHMD6QH,1.0,17794.07,17794.07,0.0,0.0,FBA79047,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11568,Amazon,B0CCHLL1ZJ,0.0,0.0,0.0,0.0,0.0,FBA79377,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11575,Amazon,B0CCHHGG9B,0.0,0.0,0.0,0.0,0.0,FBA79048,MAPPED,Traditional Watch,,,
Week 10,Fossil,AR11582,Amazon,B0CR5PZRNY,0.0,0.0,0.0,0.0,0.0,FBA79305,MAPPED,Traditional Watch,,,
