account,month,event_group,fee_type,sku,asin,amount,qty
NEXLEV,2026-08,RefundCharge,Tax,FBA79811,B0FSF1N457,-447.71,5.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79812,B0FS6TB7CP,-2012.64,6.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79843,B0FMF1D9NV,-41.95,1.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79849,B0FPGDVVCX,-2667.2,3.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79971,B0GGHZWMVW,-44599.66,25.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79984,B0GM1CZC7Y,-4726.38,6.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79989,B0GN86G345,-762.4,2.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79991,B0GN85NZQN,-24539.64,29.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79992,B0GN94YDY2,-6418.37,4.0
NEXLEV,2026-08,RefundCharge,Tax,FBA79993,B0GN8WW6BC,-6406.32,3.0
NEXLEV,2026-08,RefundCharge,Tax,FBA80113,B0GYS6CJD9,-136.82999999999998,3.0
NEXLEV,2026-08,RefundCharge,Tax,FBK79271,B0DQ8W1RBV,-452.44,2.0
NEXLEV,2026-08,RefundCharge,Tax,FBK79347,B0D842173P,-121.12,1.0
NEXLEV,2026-08,RefundCharge,Tax,FBK79591,B0F29SZCVF,-73.14,1.0
NEXLEV,2026-08,RefundCharge,Tax,FBK79714,,-45.62,1.0
NEXLEV,2026-08,RefundCharge,Tax,FBK80015,B0GKNGWLJ2,-594.76,1.0
NEXLEV,2026-08,RefundCharge,Tax,FBK80024,B0GLHC8CB3,-246.2,1.0
NEXLEV,2026-08,RefundCharge,Tax,FBM79773,,-182.44,4.0
NEXLEV,2026-08,RefundCharge,Tax,FBP79350,B0D67727VG,-306.85,6.0
NEXLEV,2026-08,ServiceFee,?:MFNPostageFee,,,-1414.82,0.0
NEXLEV,2026-08,ServiceFee,?:Subscription,,,0.0,0.0
NEXLEV,2026-08,ServiceFee,FBA Inventory Storage Fee:FBAStorageFee,,,-132031.83,0.0
NEXLEV,2026-08,ServiceFee,FBA Long Term Storage Fee:FBALongTermStorageFee,,,-21842.9,0.0
NEXLEV,2026-08,ServiceFee,FBA Removal Order: Return Fee:FBARemovalFee,,,-10997.6,0.0
NEXLEV,2026-08,ServiceFee,RefusedDelivery:FBAPerUnitFulfillmentFee,,,5125.469999999999,0.0
NEXLEV,2026-08,ServiceFee,RefusedDelivery:FBAWeightBasedFee,,,22060.1,0.0
NEXLEV,2026-08,ServiceFee,RefusedDelivery:TechnologyFee,,,0.0,0.0
NEXLEV,2026-08,ServiceFee,ShippingAddressUndeliverable:FBAPerUnitFulfillmentFee,,,1934.79,0.0
NEXLEV,2026-08,ServiceFee,ShippingAddressUndeliverable:FBAWeightBasedFee,,,8940.86,0.0
NEXLEV,2026-08,ServiceFee,ShippingAddressUndeliverable:TechnologyFee,,,0.0,0.0
NEXLEV,2026-08,ServiceFee,UnableToDeliver:FBAPerUnitFulfillmentFee,,,241.14,0.0
NEXLEV,2026-08,ServiceFee,UnableToDeliver:FBAWeightBasedFee,,,1181.18,0.0
NEXLEV,2026-08,ServiceFee,UnableToDeliver:TechnologyFee,,,0.0,0.0
AUDIOARRAY,2026-08,Adjustment,CommissionCorrection,,,10967.33,0.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA75673,B0B4DPX2J2,978.3,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA75691,B0B4G5JG4P,2334.67,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA75692,B0B4G1HPL5,248.75,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA77011,B0BPMN89NG,595.6,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA78960,B0CBCB82MT,76.87,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA79016,B0CH4R1V6S,310.85,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA79445,B0DFMLS8JG,2724.84,2.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA79830,B0FJ8TSQK1,158.8,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA79839,B0FQBXS6Y2,956.37,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA79909,B0FVM17Q4W,703.95,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBA79996,B0GW8Z556N,51.13,1.0
AUDIOARRAY,2026-08,Adjustment,FREE_REPLACEMENT_REFUND_ITEMS,FBM79783,,18.48,1.0
AUDIOARRAY,2026-08,Adjustment,PostageRefund,,,86.14,0.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA75673,B0B4DPX2J2,1043.36,3.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA75674,B0B4G19R58,192.69,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA75691,B0B4G5JG4P,86.46,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA76725,B0BLKCSJ7Z,6.91,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA76742,B0BLKBJ5HN,6843.860000000001,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79005,B0CKHVHVQ1,297.79,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79482,B0DXFPM4N2,522.51,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79694,B0DT6T6N6B,208.28,3.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79708,B0FFB6YJM1,806.9000000000001,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79825,B0FJ2DT13L,194.57,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79830,B0FJ8TSQK1,313.98,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79839,B0FQBXS6Y2,970.72,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79842,B0G4DNF8RZ,2261.21,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79903,B0FR5DLXH9,55.82,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79908,B0FTVV1QJY,57.19,2.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79909,B0FVM17Q4W,104.29,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79960,B0G3B152FR,1553.52,5.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA79974,B0GD8JSPB1,58.09,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA80074,B0GY827J9C,546.25,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA80076,B0GY857139,2350.18,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA80084,B0GXP97CZG,186.73,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA80085,B0GXPBHDRF,382.95,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBA80142,B0H3LHF2WW,731.96,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBK79708,B0FJS7JZ4V,604.6,1.0
AUDIOARRAY,2026-08,Adjustment,REVERSAL_REIMBURSEMENT,FBM79783,,289.06,2.0
AUDIOARRAY,2026-08,Adjustment,WAREHOUSE_DAMAGE,FBA75677,B0B4KC7VBM,847.5,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75673,B0B4DPX2J2,2762.79,8.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75674,B0B4G19R58,2374.56,5.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75675,B0B4G8ZB64,0.0,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75677,B0B4KC7VBM,300.49,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75689,B0B4G59Y8W,996.85,5.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75690,B0B4K87PR4,487.92,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75691,B0B4G5JG4P,4836.09,6.0
AUDIOARRAY,2026-08,Refund,Commission,FBA75692,B0B4G1HPL5,1181.96,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA76414,B0BLJVJ2GN,0.0,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA76597,B0BQ7H7418,165.24,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA76725,B0BLKCSJ7Z,152.52,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA76742,B0BLKBJ5HN,1168.07,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA76862,B0BPLWW72Y,217.93,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA76863,B0BPM2T7BQ,519.07,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA76864,B0BPLZ5CGV,4889.83,8.0
AUDIOARRAY,2026-08,Refund,Commission,FBA77011,B0BPMN89NG,222.48,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA77171,B0CH4VCD6R,32.39,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA78203,B0C4YTNJG7,254.28,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA78205,B0C539RBGL,441.06,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA78420,B0C5957W3P,23.85,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA78423,B0C598Q6PT,23.85,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA78975,B0CF5TCQKL,1870.19,4.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79005,B0CKHVHVQ1,700.79,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79011,B0CH4RNWJX,324.37,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79016,B0CH4R1V6S,0.0,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79103,B0CM6NTWBP,740.9,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79104,B0CM6NVLT9,207.55,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79105,B0CM6WH4ZT,340.88,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79106,B0CM9KJZWQ,597.73,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79107,B0CM9P5CCK,225.95,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79108,B0CM9L1QZG,350.2,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79355,B0D3M86SH1,648.87,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79445,B0DFMLS8JG,519.07,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79482,B0DXFPM4N2,2270.68,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79694,B0DT6T6N6B,0.0,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79708,B0FFB6YJM1,619.41,4.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79813,B0FG88HVQ8,741.76,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79820,B0FQJWWDVK,23.85,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79830,B0FJ8TSQK1,3237.2,8.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79838,B0FQBX8J17,132.93,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79839,B0FQBXS6Y2,389.14,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79840,B0FQBWV1ST,513.75,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79846,B0FN7C25VS,501.55,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79848,B0GN97RFPR,9387.46,10.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79903,B0FR5DLXH9,0.0,8.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79908,B0FTVV1QJY,1074.48,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79909,B0FVM17Q4W,1530.8700000000001,6.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79956,B0GMPGNXX3,0.0,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79959,B0G39ZHDYP,466.89,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79960,B0G3B152FR,1659.24,7.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79961,B0G53H49BS,1050.9099999999999,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79962,B0G53LZNY3,2049.15,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79966,B0G53KWRVW,3899.58,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79967,B0G2C2RCXN,518.94,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79968,B0G53M9258,1568.8899999999999,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79974,B0GD8JSPB1,5725.18,4.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79982,B0GN8MPYPG,1546.94,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79996,B0GW8Z556N,0.0,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA79999,B0GW92TVVC,648.87,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80003,B0GW92TTMS,713.77,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80010,B0GW8ZQRFK,207.55,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80074,B0GY827J9C,2569.7799999999997,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80076,B0GY857139,2517.74,3.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80084,B0GXP97CZG,2410.52,5.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80085,B0GXPBHDRF,1816.94,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80141,B0FJS57732,363.31,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBA80142,B0H3LHF2WW,612.36,2.0
AUDIOARRAY,2026-08,Refund,Commission,FBK79708,B0FJS7JZ4V,194.11,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBM79005,,700.79,1.0
AUDIOARRAY,2026-08,Refund,Commission,FBM79783,,3271.99,9.0
AUDIOARRAY,2026-08,Refund,Commission,FBM79830,,809.3,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75673,B0B4DPX2J2,245.44,8.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75674,B0B4G19R58,245.44,5.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75675,B0B4G8ZB64,31.86,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75677,B0B4KC7VBM,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75689,B0B4G59Y8W,0.0,5.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75690,B0B4K87PR4,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75691,B0B4G5JG4P,306.8,6.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA75692,B0B4G1HPL5,0.0,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA76414,B0BLJVJ2GN,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA76597,B0BQ7H7418,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA76725,B0BLKCSJ7Z,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA76742,B0BLKBJ5HN,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA76862,B0BPLWW72Y,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA76863,B0BPM2T7BQ,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA76864,B0BPLZ5CGV,368.15999999999997,8.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA77011,B0BPMN89NG,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA77171,B0CH4VCD6R,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA78203,B0C4YTNJG7,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA78205,B0C539RBGL,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA78420,B0C5957W3P,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA78423,B0C598Q6PT,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA78975,B0CF5TCQKL,184.07999999999998,4.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79005,B0CKHVHVQ1,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79011,B0CH4RNWJX,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79016,B0CH4R1V6S,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79103,B0CM6NTWBP,122.72,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79104,B0CM6NVLT9,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79105,B0CM6WH4ZT,122.72,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79106,B0CM9KJZWQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79107,B0CM9P5CCK,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79108,B0CM9L1QZG,122.72,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79355,B0D3M86SH1,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79445,B0DFMLS8JG,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79482,B0DXFPM4N2,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79694,B0DT6T6N6B,0.0,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79708,B0FFB6YJM1,61.36,4.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79813,B0FG88HVQ8,122.72,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79820,B0FQJWWDVK,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79830,B0FJ8TSQK1,184.07999999999998,8.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79838,B0FQBX8J17,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79839,B0FQBXS6Y2,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79840,B0FQBWV1ST,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79846,B0FN7C25VS,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79848,B0GN97RFPR,245.44,10.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79903,B0FR5DLXH9,127.44,8.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79908,B0FTVV1QJY,0.0,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79909,B0FVM17Q4W,306.8,6.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79956,B0GMPGNXX3,31.86,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79959,B0G39ZHDYP,122.72,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79960,B0G3B152FR,122.72,7.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79961,B0G53H49BS,61.36,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79962,B0G53LZNY3,0.0,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79966,B0G53KWRVW,184.07999999999998,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79967,B0G2C2RCXN,122.72,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79968,B0G53M9258,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79974,B0GD8JSPB1,245.44,4.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79982,B0GN8MPYPG,184.07999999999998,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79996,B0GW8Z556N,95.58,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA79999,B0GW92TVVC,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80003,B0GW92TTMS,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80010,B0GW8ZQRFK,0.0,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80074,B0GY827J9C,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80076,B0GY857139,122.72,3.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80084,B0GXP97CZG,61.36,5.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80085,B0GXPBHDRF,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80141,B0FJS57732,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBA80142,B0H3LHF2WW,61.36,2.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBK79708,B0FJS7JZ4V,61.36,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBM79005,,89.68,1.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBM79783,,245.44,9.0
AUDIOARRAY,2026-08,Refund,FixedClosingFee,FBM79830,,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75673,B0B4DPX2J2,0.0,8.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75674,B0B4G19R58,0.0,5.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75675,B0B4G8ZB64,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75677,B0B4KC7VBM,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75689,B0B4G59Y8W,0.0,5.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75690,B0B4K87PR4,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75691,B0B4G5JG4P,0.0,6.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA75692,B0B4G1HPL5,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA76414,B0BLJVJ2GN,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA76597,B0BQ7H7418,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA76725,B0BLKCSJ7Z,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA76742,B0BLKBJ5HN,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA76862,B0BPLWW72Y,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA76863,B0BPM2T7BQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA76864,B0BPLZ5CGV,0.0,8.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA77011,B0BPMN89NG,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA77171,B0CH4VCD6R,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA78203,B0C4YTNJG7,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA78205,B0C539RBGL,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA78420,B0C5957W3P,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA78423,B0C598Q6PT,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA78975,B0CF5TCQKL,0.0,4.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79005,B0CKHVHVQ1,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79011,B0CH4RNWJX,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79016,B0CH4R1V6S,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79103,B0CM6NTWBP,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79104,B0CM6NVLT9,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79105,B0CM6WH4ZT,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79106,B0CM9KJZWQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79107,B0CM9P5CCK,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79108,B0CM9L1QZG,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79355,B0D3M86SH1,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79445,B0DFMLS8JG,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79482,B0DXFPM4N2,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79694,B0DT6T6N6B,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79708,B0FFB6YJM1,0.0,4.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79813,B0FG88HVQ8,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79820,B0FQJWWDVK,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79830,B0FJ8TSQK1,0.0,8.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79838,B0FQBX8J17,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79839,B0FQBXS6Y2,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79840,B0FQBWV1ST,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79846,B0FN7C25VS,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79848,B0GN97RFPR,0.0,10.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79903,B0FR5DLXH9,0.0,8.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79908,B0FTVV1QJY,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79909,B0FVM17Q4W,0.0,6.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79956,B0GMPGNXX3,0.0,3.0
