week,brand,model,sku,asin,channel,type,category_l0,category_l1,category_l2,inventory_units,inventory_value,nlc
Week 11,Nexlev,LR-01,FBA79279,B0D8445KJN,B2B - AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,80.0,35520.0,444.0
Week 11,Nexlev,LR-01,FBA79279,B0D8445KJN,Blinkit,Market place,Home & Kitchen,Fabric Care,Lint Remover,124.0,55056.0,444.0
Week 11,Nexlev,LR-01,FBA79279,B0D8445KJN,YNT,Dispatch Partner,Home & Kitchen,Fabric Care,Lint Remover,57.0,25308.0,444.0
Week 11,Nexlev,LR-01 SET OF 2 BLADES,FBA79606,B0F2N37819,Amazon,Market place,Home & Kitchen,Set of 2 blades,Spares,9.0,972.0,108.0
Week 11,Nexlev,LR-02,FBA79280,B0D845B2DG,AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,746.0,670654.0,899.0
Week 11,Nexlev,LR-02,FBA79280,B0D845B2DG,Amazon,Market place,Home & Kitchen,Fabric Care,Lint Remover,358.0,321842.0,899.0
Week 11,Nexlev,LR-02,FBA79280,B0D845B2DG,B2B - AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,78.0,70122.0,899.0
Week 11,Nexlev,LR-02,FBA79280,B0D845B2DG,YNT,Dispatch Partner,Home & Kitchen,Fabric Care,Lint Remover,33.0,29667.0,899.0
Week 11,Nexlev,LR-02 SET OF 2 BLADES,FBA79607,B0F2N11VTN,Amazon,Market place,Home & Kitchen,Set of 2 blades,Spares,9.0,1305.0,145.0
Week 11,Nexlev,LR-03,FBA79819,B0FT8R24QM,AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,3234.0,468930.0,145.0
Week 11,Nexlev,LR-03,FBA79819,B0FT8R24QM,Amazon,Market place,Home & Kitchen,Fabric Care,Lint Remover,243.0,35235.0,145.0
Week 11,Nexlev,LR-03,FBA79819,B0FT8R24QM,B2B - AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,100.0,14500.0,145.0
Week 11,Nexlev,LR-03,FBA79819,B0FT8R24QM,Blinkit,Market place,Home & Kitchen,Fabric Care,Lint Remover,11.0,1595.0,145.0
Week 11,Nexlev,LR-03,FBA79819,B0FT8R24QM,YNT,Dispatch Partner,Home & Kitchen,Fabric Care,Lint Remover,135.0,19575.0,145.0
Week 11,Nexlev,MC-01,FBA79811,B0FSF1N457,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,834.0,247698.0,297.0
Week 11,Nexlev,MC-01,FBA79811,B0FSF1N457,Amazon,Market place,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,144.0,42768.0,297.0
Week 11,Nexlev,MC-01,FBA79811,B0FSF1N457,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,200.0,59400.0,297.0
Week 11,Nexlev,MC-01,FBA79811,B0FSF1N457,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,248.0,73656.0,297.0
Week 11,Nexlev,MF-01,FBA79810,B0FS7T8151,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Milk Frother,1691.0,441351.0,261.0
Week 11,Nexlev,MF-01,FBA79810,B0FS7T8151,Amazon,Market place,Home & Kitchen,Kitchen Appliances,Milk Frother,45.0,11745.0,261.0
Week 11,Nexlev,MF-01,FBA79810,B0FS7T8151,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Milk Frother,113.0,29493.0,261.0
Week 11,Nexlev,MF-01,FBA79810,B0FS7T8151,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Milk Frother,85.0,22185.0,261.0
Week 11,Nexlev,MG-01,FBA79596,B0DMT19RWC,AMPM,Warehouse,HPC,Electric Massagers,Massage Gun,92.0,85192.0,926.0
Week 11,Nexlev,MG-01,FBA79596,B0DMT19RWC,Amazon,Market place,HPC,Electric Massagers,Massage Gun,74.0,68524.0,926.0
Week 11,Nexlev,MG-01,FBA79596,B0DMT19RWC,B2B - AMPM,Warehouse,HPC,Electric Massagers,Massage Gun,20.0,18520.0,926.0
Week 11,Nexlev,MGC-03,FBA79687,B0DV9CY3XR,AMPM,Warehouse,HPC,Electric Massagers,Hot & Cold Massage Gun,19.0,18620.0,980.0
Week 11,Nexlev,MGC-03,FBA79687,B0DV9CY3XR,Amazon,Market place,HPC,Electric Massagers,Hot & Cold Massage Gun,25.0,24500.0,980.0
Week 11,Nexlev,MGC-03,FBA79687,B0DV9CY3XR,B2B - AMPM,Warehouse,HPC,Electric Massagers,Hot & Cold Massage Gun,20.0,19600.0,980.0
Week 11,Nexlev,MGS-02,FBA79686,B0DV94R4QD,AMPM,Warehouse,HPC,Electric Massagers,Massage Gun - Mini,7.0,3052.0,436.0
Week 11,Nexlev,MGS-02,FBA79686,B0DV94R4QD,Amazon,Market place,HPC,Electric Massagers,Massage Gun - Mini,35.0,15260.0,436.0
Week 11,Nexlev,MM-01,FBA79688,B0DV8TR64D,AMPM,Warehouse,HPC,Electric Massagers,Foldable Massage Mat,2.0,12292.0,6146.0
Week 11,Nexlev,MR-01,FBA79263,B0CYSLCRQS,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,100.0,116200.0,1162.0
Week 11,Nexlev,MR-01,FBA79263,B0CYSLCRQS,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Mite Remover,350.0,406700.0,1162.0
Week 11,Nexlev,MR-01,FBA79263,B0CYSLCRQS,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,46.0,53452.0,1162.0
Week 11,Nexlev,MR-01,FBA79263,B0CYSLCRQS,Blinkit,Market place,Home & Kitchen,Cleaning & Vacumming,Mite Remover,45.0,52290.0,1162.0
Week 11,Nexlev,MR-01,FBA79263,B0CYSLCRQS,Open Order,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Mite Remover,1002.0,1164324.0,1162.0
Week 11,Nexlev,MR-01,FBA79263,B0CYSLCRQS,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Mite Remover,36.0,41832.0,1162.0
Week 11,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,533.0,736073.0,1381.0
Week 11,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Mite Remover,214.0,295534.0,1381.0
Week 11,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,48.0,66288.0,1381.0
Week 11,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,Blinkit,Market place,Home & Kitchen,Cleaning & Vacumming,Mite Remover,2.0,2762.0,1381.0
Week 11,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Mite Remover,37.0,51097.0,1381.0
Week 11,Nexlev,MR-02 HEPA FILTER,FBA79721,B0F2N4N83Y,Amazon,Market place,Home & Kitchen,HEPA Filter,Spares,0.0,0.0,45.0
Week 11,Nexlev,NP-01,FBA78994,B0CDQ98FDM,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,370.0,152810.0,413.0
Week 11,Nexlev,NP-01,FBA78994,B0CDQ98FDM,Amazon,Market place,Home & Kitchen,Travel Accessories,Travel Pillow,3.0,1239.0,413.0
Week 11,Nexlev,NP-01,FBA78994,B0CDQ98FDM,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,10.0,4130.0,413.0
Week 11,Nexlev,NP-01,FBA78994,B0CDQ98FDM,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Travel Pillow,23.0,9499.0,413.0
Week 11,Nexlev,NP-02,FBA78995,B0CDQ55W2M,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,679.0,283822.0,418.0
Week 11,Nexlev,NP-02,FBA78995,B0CDQ55W2M,Amazon,Market place,Home & Kitchen,Travel Accessories,Travel Pillow,0.0,0.0,418.0
Week 11,Nexlev,NP-02,FBA78995,B0CDQ55W2M,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,10.0,4180.0,418.0
Week 11,Nexlev,NP-02,FBA78995,B0CDQ55W2M,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Travel Pillow,86.0,35948.0,418.0
Week 11,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,570.0,235410.0,413.0
Week 11,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,Amazon,Market place,Home & Kitchen,Travel Accessories,Travel Pillow,2.0,826.0,413.0
Week 11,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,3.0,1239.0,413.0
Week 11,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,Blinkit,Market place,Home & Kitchen,Travel Accessories,Travel Pillow,12.0,4956.0,413.0
Week 11,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Travel Pillow,10.0,4130.0,413.0
Week 11,Nexlev,NP-04,FBA78997,B0CDQ5Y3YB,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,0.0,0.0,413.0
Week 11,Nexlev,NP-05,FBA78998,B0CDQ5NBH8,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,43.0,23994.0,558.0
Week 11,Nexlev,NP-05,FBA78998,B0CDQ5NBH8,Amazon,Market place,Home & Kitchen,Travel Accessories,Travel Pillow,0.0,0.0,558.0
Week 11,Nexlev,NP-06,FBA79677,B0DVCBR11D,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,107.0,53607.0,501.0
Week 11,Nexlev,NP-06,FBA79677,B0DVCBR11D,Amazon,Market place,Home & Kitchen,Travel Accessories,Donut Travel Pillow,49.0,24549.0,501.0
Week 11,Nexlev,NP-06,FBA79677,B0DVCBR11D,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,30.0,15030.0,501.0
Week 11,Nexlev,NP-06,FBA79677,B0DVCBR11D,Blinkit,Market place,Home & Kitchen,Travel Accessories,Donut Travel Pillow,37.0,18537.0,501.0
Week 11,Nexlev,NP-06,FBA79677,B0DVCBR11D,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Donut Travel Pillow,4.0,2004.0,501.0
Week 11,Nexlev,NP-07,FBA79678,B0DVCDD5VC,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,147.0,73647.0,501.0
Week 11,Nexlev,NP-07,FBA79678,B0DVCDD5VC,Amazon,Market place,Home & Kitchen,Travel Accessories,Donut Travel Pillow,45.0,22545.0,501.0
Week 11,Nexlev,NP-07,FBA79678,B0DVCDD5VC,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,39.0,19539.0,501.0
Week 11,Nexlev,NP-07,FBA79678,B0DVCDD5VC,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Donut Travel Pillow,39.0,19539.0,501.0
Week 11,Nexlev,PB-01,FBA79812,B0FS6TB7CP,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Portable Blender,590.0,771130.0,1307.0
Week 11,Nexlev,PB-01,FBA79812,B0FS6TB7CP,Amazon,Market place,Home & Kitchen,Kitchen Appliances,Portable Blender,165.0,215655.0,1307.0
Week 11,Nexlev,PB-01,FBA79812,B0FS6TB7CP,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Portable Blender,44.0,57508.0,1307.0
Week 11,Nexlev,PB-01,FBA79812,B0FS6TB7CP,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Portable Blender,21.0,27447.0,1307.0
Week 11,Nexlev,PM-01,FBA79675,B0DV9MYK6S,AMPM,Warehouse,HPC,Electric Massagers,Handheld Percussion Massager,3.0,2907.0,969.0
Week 11,Nexlev,PM-01,FBA79675,B0DV9MYK6S,Blinkit,Market place,HPC,Electric Massagers,Handheld Percussion Massager,2.0,1938.0,969.0
Week 11,Nexlev,PM-02,FBA79690,B0DV931G48,AMPM,Warehouse,HPC,Electric Massagers,Handheld Percussion Massager,37.0,35631.0,963.0
Week 11,Nexlev,PM-02,FBA79690,B0DV931G48,Amazon,Market place,HPC,Electric Massagers,Handheld Percussion Massager,16.0,15408.0,963.0
Week 11,Nexlev,SC-01,FBA78981,B0CDPP45BM,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,898.0,1603828.0,1786.0
Week 11,Nexlev,SC-01,FBA78981,B0CDPP45BM,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,497.0,887642.0,1786.0
Week 11,Nexlev,SC-01,FBA78981,B0CDPP45BM,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,19.0,33934.0,1786.0
Week 11,Nexlev,SC-01,FBA78981,B0CDPP45BM,Blinkit,Market place,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,15.0,26790.0,1786.0
Week 11,Nexlev,SC-01,FBA78981,B0CDPP45BM,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,27.0,48222.0,1786.0
Week 11,Nexlev,SC-01 SET OF SPARES,FBA79771,B0F678L8YT,Amazon,Market place,Home & Kitchen,Set of Spares,Spares,6.0,2100.0,350.0
Week 11,Nexlev,SC-02,FBA79262,B0CYSMBCB8,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,11.0,15147.0,1377.0
Week 11,Nexlev,SC-02,FBA79262,B0CYSMBCB8,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1.0,1377.0,1377.0
Week 11,Nexlev,SC-02,FBA79262,B0CYSMBCB8,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,5.0,6885.0,1377.0
Week 11,Nexlev,SC-02 SET OF SPARES,FBA79772,B0F67BSF2R,Amazon,Market place,Home & Kitchen,Set of Spares,Spares,0.0,0.0,350.0
Week 11,Nexlev,SC-03,FBA79277,B0D672NXC8,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,5.0,20260.0,4052.0
Week 11,Nexlev,SC-03,FBA79277,B0D672NXC8,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,77.0,312004.0,4052.0
Week 11,Nexlev,SC-04,FBA79567,B0DNJS23HS,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,872.0,2350040.0,2695.0
Week 11,Nexlev,SC-04,FBA79567,B0DNJS23HS,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,268.0,722260.0,2695.0
Week 11,Nexlev,SC-04,FBA79567,B0DNJS23HS,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,38.0,102410.0,2695.0
Week 11,Nexlev,SC-04,FBA79567,B0DNJS23HS,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,29.0,78155.0,2695.0
Week 11,Nexlev,SC-04 SET OF 2 MOPS,FBA79714,B0F2N1HTBT,Amazon,Market place,Home & Kitchen,Set of 2 Mops,Spares,3.0,246.0,82.0
Week 11,Nexlev,SC-04 SPARE SET,FBA79843,B0FMF1D9NV,Amazon,Market place,Home & Kitchen,Spare Set,Spares,8.0,320.0,40.0
Week 11,Nexlev,SC-05,FBA79652,B0F43P6D23,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,820.0,1183260.0,1443.0
Week 11,Nexlev,SC-05,FBA79652,B0F43P6D23,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,250.0,360750.0,1443.0
Week 11,Nexlev,SC-05,FBA79652,B0F43P6D23,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,18.0,25974.0,1443.0
Week 11,Nexlev,SC-05,FBA79652,B0F43P6D23,Blinkit,Market place,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,86.0,124098.0,1443.0
Week 11,Nexlev,SC-05,FBA79652,B0F43P6D23,Open Order,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1000.0,1443000.0,1443.0
Week 11,Nexlev,SC-05,FBA79652,B0F43P6D23,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,21.0,30303.0,1443.0
Week 11,Nexlev,SC-05 SC-05 - SET OF SPARES,FBA79912,B0FYNKYJFN,Amazon,Market place,Home & Kitchen,SC-05 - Set of Spares,Spares,6.0,2100.0,350.0
Week 11,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam Mop,303.0,714171.0,2357.0
Week 11,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Steam Mop,127.0,299339.0,2357.0
Week 11,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam Mop,30.0,70710.0,2357.0
Week 11,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,Blinkit,Market place,Home & Kitchen,Cleaning & Vacumming,Steam Mop,1.0,2357.0,2357.0
Week 11,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam Mop,21.0,49497.0,2357.0
Week 11,Nexlev,SM-01 SET OF 2 MOPS,FBA79716,B0F2MZ8CG9,Amazon,Market place,Home & Kitchen,Set of 2 Mops,Spares,0.0,0.0,300.0
Week 11,Nexlev,SPM-01,FBA79468,B0DCK7J87D,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,336.0,932400.0,2775.0
Week 11,Nexlev,SPM-01,FBA79468,B0DCK7J87D,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,0.0,0.0,2775.0
Week 11,Nexlev,SPM-01,FBA79468,B0DCK7J87D,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,50.0,138750.0,2775.0
Week 11,Nexlev,SPM-01,FBA79468,B0DCK7J87D,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,9.0,24975.0,2775.0
Week 11,Nexlev,SPM-01,FBA79699,B0DTYDTKN8,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,0.0,0.0,2827.0
Week 11,Nexlev,SPM-01 SET OF 2 MOPS,FBA79717,B0F2MZ9BJS,Amazon,Market place,Home & Kitchen,Set of 2 Mops,Spares,15.0,3750.0,250.0
Week 11,Nexlev,SS-01,FBA79451,B0D9KCKY9F,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,35.0,53620.0,1532.0
Week 11,Nexlev,SS-01,FBA79451,B0D9KCKY9F,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,60.0,91920.0,1532.0
Week 11,Nexlev,SS-01,FBA79451,B0D9KCKY9F,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,30.0,45960.0,1532.0
Week 11,Nexlev,SS-01,FBA79698,B0DTK4FY1G,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,55.0,67485.0,1227.0
Week 11,Nexlev,SS-02,FBA79589,B0DNJP9T35,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,716.0,935096.0,1306.0
Week 11,Nexlev,SS-02,FBA79589,B0DNJP9T35,Amazon,Market place,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,1.0,1306.0,1306.0
Week 11,Nexlev,SS-02,FBA79589,B0DNJP9T35,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,69.0,90114.0,1306.0
Week 11,Nexlev,SS-02,FBA79589,B0DNJP9T35,Blinkit,Market place,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,41.0,53546.0,1306.0
Week 11,Nexlev,SS-02,FBA79589,B0DNJP9T35,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,32.0,41792.0,1306.0
Week 11,Nexlev,SS-02 SET OF SPARES,FBA79657,B0F2N31GNX,Amazon,Market place,Home & Kitchen,Set of Spares,Spares,10.0,3500.0,350.0
Week 11,Nexlev,ST-01,FBA79679,B0DVC7VJP1,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Stand Mixer,333.0,1139859.0,3423.0
Week 11,Nexlev,ST-01,FBA79679,B0DVC7VJP1,Amazon,Market place,Home & Kitchen,Kitchen Appliances,Stand Mixer,119.0,407337.0,3423.0
Week 11,Nexlev,ST-01,FBA79679,B0DVC7VJP1,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Stand Mixer,49.0,167727.0,3423.0
Week 11,Nexlev,ST-01,FBA79679,B0DVC7VJP1,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Stand Mixer,22.0,75306.0,3423.0
Week 11,Nexlev,ST-01 ST-01 SET OF HOOKS,FBA79915,B0FYNT1TW7,Amazon,Market place,Home & Kitchen,ST-01 Set of Hooks,Spares,0.0,0.0,550.0
Week 11,Nexlev,SW-01,FBA79349,B0D9KDQCCM,AMPM,Warehouse,Home & Kitchen,Fabric Care,Mini Sewing Machine,301.0,123109.0,409.0
Week 11,Nexlev,SW-01,FBA79349,B0D9KDQCCM,Amazon,Market place,Home & Kitchen,Fabric Care,Mini Sewing Machine,270.0,110430.0,409.0
Week 11,Nexlev,SW-01,FBA79349,B0D9KDQCCM,B2B - AMPM,Warehouse,Home & Kitchen,Fabric Care,Mini Sewing Machine,80.0,32720.0,409.0
Week 11,Nexlev,T-01,FBA79266,B0D2LGR3GG,1p,1p,HPC,Trimmers & Body Groomers,Women Trimmer,1.0,516.0,516.0
Week 11,Nexlev,T-01,FBA79266,B0D2LGR3GG,AMPM,Warehouse,HPC,Trimmers & Body Groomers,Women Trimmer,0.0,0.0,516.0
Week 11,Nexlev,T-01,FBA79266,B0D2LGR3GG,Amazon,Market place,HPC,Trimmers & Body Groomers,Women Trimmer,0.0,0.0,516.0
Week 11,Nexlev,T-01,FBA79266,B0D2LGR3GG,Blinkit,Market place,HPC,Trimmers & Body Groomers,Women Trimmer,15.0,7740.0,516.0
Week 11,Nexlev,T-02,FBA79267,B0D2LD6BYJ,1p,1p,HPC,Trimmers & Body Groomers,Women Trimmer,1.0,606.0,606.0
Week 11,Nexlev,T-02,FBA79267,B0D2LD6BYJ,AMPM,Warehouse,HPC,Trimmers & Body Groomers,Women Trimmer,1013.0,613878.0,606.0
Week 11,Nexlev,T-02,FBA79267,B0D2LD6BYJ,Amazon,Market place,HPC,Trimmers & Body Groomers,Women Trimmer,47.0,28482.0,606.0
Week 11,Nexlev,T-02,FBA79267,B0D2LD6BYJ,B2B - AMPM,Warehouse,HPC,Trimmers & Body Groomers,Women Trimmer,200.0,121200.0,606.0
Week 11,Nexlev,T-02,FBA79267,B0D2LD6BYJ,Blinkit,Market place,HPC,Trimmers & Body Groomers,Women Trimmer,2.0,1212.0,606.0
Week 11,Nexlev,T-02,FBA79267,B0D2LD6BYJ,YNT,Dispatch Partner,HPC,Trimmers & Body Groomers,Women Trimmer,63.0,38178.0,606.0
Week 11,Nexlev,TI-01,FBA79466,B0DFM4JZV9,AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,53.0,66250.0,1250.0
Week 11,Nexlev,TI-01,FBA79466,B0DFM4JZV9,Amazon,Market place,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,12.0,15000.0,1250.0
Week 11,Nexlev,TI-01,FBA79466,B0DFM4JZV9,B2B - AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,29.0,36250.0,1250.0
Week 11,Nexlev,TI-01,FBA79466,B0DFM4JZV9,YNT,Dispatch Partner,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,6.0,7500.0,1250.0
Week 11,Nexlev,TI-02,FBA79473,B0DJFH6RTL,AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,541.0,467965.0,865.0
Week 11,Nexlev,TI-02,FBA79473,B0DJFH6RTL,Amazon,Market place,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,216.0,186840.0,865.0
Week 11,Nexlev,TI-02,FBA79473,B0DJFH6RTL,B2B - AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,50.0,43250.0,865.0
Week 11,Nexlev,TI-02,FBA79473,B0DJFH6RTL,Blinkit,Market place,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,36.0,31140.0,865.0
Week 11,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,35.0,28490.0,814.0
Week 11,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,Amazon,Market place,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,0.0,0.0,814.0
Week 11,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,B2B - AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,9.0,7326.0,814.0
Week 11,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,Blinkit,Market place,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,4.0,3256.0,814.0
Week 11,Nexlev,TIC-03,FBA79474,B0DJFH4K8B,YNT,Dispatch Partner,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,29.0,23606.0,814.0
Week 11,Nexlev,TIC-04,FBA79475,B0DJFJZMC6,AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,10.0,13920.0,1392.0
Week 11,Nexlev,TIC-04,FBA79475,B0DJFJZMC6,Amazon,Market place,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,1.0,1392.0,1392.0
Week 11,Nexlev,TIC-04,FBA79475,B0DJFJZMC6,B2B - AMPM,Warehouse,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,20.0,27840.0,1392.0
Week 11,Nexlev,TM-01,FBA79467,B0DK9LYT4P,1p,1p,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,1.0,483.0,483.0
Week 11,Nexlev,TM-01,FBA79467,B0DK9LYT4P,AMPM,Warehouse,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,245.0,118335.0,483.0
Week 11,Nexlev,TM-01,FBA79467,B0DK9LYT4P,Amazon,Market place,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,37.0,17871.0,483.0
Week 11,Nexlev,TM-01,FBA79467,B0DK9LYT4P,B2B - AMPM,Warehouse,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,150.0,72450.0,483.0
Week 11,Nexlev,TM-01,FBA79467,B0DK9LYT4P,Blinkit,Market place,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,13.0,6279.0,483.0
Week 11,Nexlev,TM-01,FBA79467,B0DK9LYT4P,YNT,Dispatch Partner,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,33.0,15939.0,483.0
