amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba 
404-9264142-2232367	404-9264142-2232367	2025-12-25T15:11:11+00:00	2025-12-25T15:35:09+00:00	Cancelled	Amazon	Amazon.in			Expedited	Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function f	FBA79488	B0DFCG2VGS	Cancelled	0										BERHAMPORE	WEST BENGAL	742101	IN		false				false
408-7596473-3132308	408-7596473-3132308	2025-12-25T15:06:56+00:00	2025-12-25T15:45:18+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		79.0					79.0	Kadharpur	UTTAR PRADESH	243123	IN		false				false
404-7048015-7545906	404-7048015-7545906	2025-12-25T14:49:34+00:00	2025-12-28T10:16:23+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Friz	FBA79406	B0DCK3N2JJ	Shipped	1	INR	2374.0		40.0				47.48	40.0	PUNE	MAHARASHTRA	411057	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
404-0803286-4813104	404-0803286-4813104	2025-12-25T14:44:24+00:00	2025-12-26T00:01:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cool Mist Humidifier | 3.5L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 44Hrs on Low Setting | 360° Nozzle | Auto Shut-	FBA79681	B0DVC968P1	Shipped	1	INR	2099.0						41.98		NALBARI	ASSAM	781360	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-0842119-7404319	402-0842119-7404319	2025-12-25T14:36:13+00:00	2025-12-26T11:09:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Shipped	1	INR	1099.0		40.0					40.0	DAHOD	Gujarat	389151	IN		false				false
407-9889467-9457105	407-9889467-9457105	2025-12-25T14:13:21+00:00	2025-12-25T20:14:11+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	1	INR	1249.0		99.0		30.0		24.98		CHENNAI	TAMIL NADU	600074	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
406-3746512-9302731	406-3746512-9302731	2025-12-25T14:11:49+00:00	2025-12-25T21:14:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0								Thane west	MAHARASHTRA	400606	IN		false				false
171-9228624-1410750	171-9228624-1410750	2025-12-25T14:03:33+00:00	2025-12-28T03:46:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron fo	FBA79268	B0D383WQPB	Shipped	1	INR	1799.0		40.0					40.0	MUMBAI	MAHARASHTRA	400052	IN		false				false
406-9321288-0589166	406-9321288-0589166	2025-12-25T13:52:06+00:00	2025-12-25T16:33:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Mop | Chemical Free Mopping | Floor Cleaning + Carpet Steaming | 4 Extra Mop Pads | 400 ML | 1300W | Floor Disinfectant | for All Floor T	FBA79276	B0D2LJSQXZ	Shipped	1	INR	3799.0								New Delhi	DELHI	110052	IN		false				false
406-8537270-0616307	406-8537270-0616307	2025-12-25T13:26:58+00:00	2025-12-25T19:39:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cool Mist Humidifier | 2.2L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 30Hrs on Low Setting | 360° Nozzle | Auto Shut-	FBA79682	B0DVC8NYY2	Shipped	1	INR	2049.0								Visakhapatnam	ANDHRA PRADESH	530032	IN		false				false
408-3243391-8234746	408-3243391-8234746	2025-12-25T13:19:01+00:00	2025-12-25T13:20:13+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Window Car & Office Cleaning | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Greas	FBA79262	B0CYSMBCB8	Cancelled	0										ONGOLE	ANDHRA PRADESH	523001	IN		false				false
408-2133365-4197918	408-2133365-4197918	2025-12-25T13:06:46+00:00	2025-12-26T09:56:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Mop | Chemical Free Mopping | Floor Cleaning + Carpet Steaming | 4 Extra Mop Pads | 400 ML | 1300W | Floor Disinfectant | for All Floor T	FBA79276	B0D2LJSQXZ	Shipped	1	INR	0.0								Thane	MAHARASHTRA	400607	IN		false				false
407-1612330-7826700	407-1612330-7826700	2025-12-25T13:05:33+00:00	2025-12-27T19:31:22+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0								Kota	RAJASTHAN	324002	IN		false				false
407-8761445-0182730	407-8761445-0182730	2025-12-25T13:03:12+00:00	2025-12-25T17:03:42+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Cancelled	0										RAIPUR	CHHATTISGARH	492001	IN		false				false
403-7365174-4594716	403-7365174-4594716	2025-12-25T12:57:10+00:00	2025-12-26T21:54:12+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0		40.0					40.0	CHENNAI	TAMIL NADU	600061	IN		false				false
406-9993415-2219529	406-9993415-2219529	2025-12-25T12:56:01+00:00	2025-12-26T11:03:20+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0								KOLKATA	WEST BENGAL	700053	IN		false				false
403-5193525-9526766	403-5193525-9526766	2025-12-25T12:43:00+00:00	2025-12-26T08:42:36+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0		40.0					40.0	INDORE	MADHYA PRADESH	452008	IN		false				false
404-7057188-8472369	404-7057188-8472369	2025-12-25T12:37:54+00:00	2025-12-26T04:31:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Friz	FBA79406	B0DCK3N2JJ	Shipped	1	INR	2374.0		40.0					40.0	BAGAHA-1	BIHAR	845101	IN		false				false
406-5328376-9362738	406-5328376-9362738	2025-12-25T12:32:41+00:00	2025-12-26T04:20:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0								KOLLAM	KERALA	691010	IN		false				false
405-9153086-9132337	405-9153086-9132337	2025-12-25T12:22:05+00:00	2025-12-25T12:26:52+00:00	Cancelled	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Cancelled	0										NEW DELHI	DELHI	110088	IN		false				false
404-0274067-2442779	404-0274067-2442779	2025-12-25T12:21:59+00:00	2025-12-25T16:22:46+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Cancelled	0										raipur	CHHATTISGARH	492001	IN		false				false
408-9387018-6169910	408-9387018-6169910	2025-12-25T12:21:47+00:00	2025-12-25T17:48:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	1	INR	1249.0		59.0						JAIPUR	RAJASTHAN	302002	IN		false				false
405-8312858-1463537	405-8312858-1463537	2025-12-25T12:20:47+00:00	2025-12-25T12:21:05+00:00	Cancelled	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Cancelled	0										NEW DELHI	DELHI	110088	IN		false				false
171-7565143-7237953	171-7565143-7237953	2025-12-25T12:19:18+00:00	2025-12-25T19:40:19+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cool Mist Humidifier | 2.2L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 30Hrs on Low Setting | 360° Nozzle | Auto Shut-	FBA79682	B0DVC8NYY2	Shipped	1	INR	2049.0								NIZAMABAD	TELANGANA	503003	IN		false				false
408-3373564-9095524	408-3373564-9095524	2025-12-25T12:10:05+00:00	2025-12-26T22:46:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Shipped	1	INR	999.0								MOLAKALMURU	KARNATAKA	577535	IN		false				false
405-8561290-5275500	405-8561290-5275500	2025-12-25T11:57:16+00:00	2025-12-25T15:11:20+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Calf Massager Pro|Complete Feet Calf Knee and Thigh Massage|Hand like Massage with Air Compression and Heat Therapy|Pain Relief,Muscle Recovery	FBA79689	B0DVSZ2VVJ	Shipped	1	INR	5999.0								MUMBAI	MAHARASHTRA	400059	IN		false				false
408-0882013-8693163	408-0882013-8693163	2025-12-25T11:54:51+00:00	2025-12-25T18:19:05+00:00	Shipped	Amazon	Amazon.in			Standard	NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Friz	FBA79406	B0DCK3N2JJ	Shipped	1	INR	0.0								HYDERABAD	TELANGANA	500058	IN		false				false
403-2338926-8261135	403-2338926-8261135	2025-12-25T11:51:05+00:00	2025-12-25T21:05:28+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0				39.98	40.0	Karur	TAMIL NADU	639002	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
171-2309949-6597129	171-2309949-6597129	2025-12-25T11:42:56+00:00	2025-12-25T18:30:11+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Stand Mixer |5.5L SS Bowl | 1500W |10 Speeds | Pulse Function |Planetary Rotation | Whisk, Beater & Dough Hook|100% Copper Motor | For Roti & C	FBA79679	B0DVC7VJP1	Shipped	1	INR	5999.0		59.0					59.0	MEERUT	UTTAR PRADESH	250002	IN		false				false
402-5530926-6873937	402-5530926-6873937	2025-12-25T11:18:55+00:00	2025-12-26T17:42:11+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Shipped	1	INR	1099.0		40.0					40.0	BENGALURU	KARNATAKA	560072	IN		false				false
407-2035714-5633128	407-2035714-5633128	2025-12-25T11:12:56+00:00	2025-12-26T12:06:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Shipped	1	INR	5999.0		40.0					40.0	MUMBAI	MAHARASHTRA	400081	IN		false				false
407-0162468-5090749	407-0162468-5090749	2025-12-25T11:11:22+00:00	2025-12-25T15:21:40+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Cancelled	0										MUMBAI	MAHARASHTRA	400081	IN		false				false
403-6012952-4937939	403-6012952-4937939	2025-12-25T11:09:06+00:00	2025-12-25T18:20:12+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		40.0					40.0	NARASANNAPETA	ANDHRA PRADESH	532421	IN		false				false
404-0079175-8209942	404-0079175-8209942	2025-12-25T10:51:32+00:00	2025-12-25T14:52:07+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Cancelled	0										raipur	CHHATTISGARH	492001	IN		false				false
402-1992882-4197916	402-1992882-4197916	2025-12-25T10:48:10+00:00	2025-12-26T22:38:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	1	INR	1249.0						24.98		URAN ISLAMPUR	MAHARASHTRA	415409	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-8112626-2745111	402-8112626-2745111	2025-12-25T10:34:08+00:00	2025-12-25T12:27:59+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Cordless & Corded Tyre Inflator|150 PSI| 6000 mAh Powerbank|LED Light | Type C Port |Digital Display| 5 Pre-Set Modes|Auto Shut-Off |Multiple N	FBA79475	B0DJFJZMC6	Shipped	1	INR	2299.0								AJMER	RAJASTHAN	305004	IN		false				false
171-3580971-8649108	171-3580971-8649108	2025-12-25T10:31:19+00:00	2025-12-26T05:12:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facia	FBA79570	B0DKJXRXKM	Shipped	1	INR	1549.0								LUDHIANA	PUNJAB	141126	IN		false				false
403-8706625-0063552	403-8706625-0063552	2025-12-25T10:25:25+00:00	2025-12-25T18:08:26+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron fo	FBA79268	B0D383WQPB	Shipped	1	INR	1799.0								NEW DELHI	DELHI	110006	IN		false				false
405-9951522-3655525	405-9951522-3655525	2025-12-25T10:23:04+00:00	2025-12-25T18:02:13+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		99.0				39.88	99.0	New Delhi	DELHI	110045	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
405-2202770-5033138	405-2202770-5033138	2025-12-25T10:09:08+00:00	2025-12-26T03:26:30+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Splash Pet Water Fountain with LED Light | 2.0L Capacity | Ultra Quiet Cat Drinking Fountain with Filter | Automatic Pet Water Fountain for Cat	FBA79352	B0D637B562	Shipped	1	INR	1249.0		40.0				24.98	40.0	Pune	MAHARASHTRA	411060	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
408-9575700-3257964	408-9575700-3257964	2025-12-25T10:07:26+00:00	2025-12-25T16:07:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		40.0					40.0	ELURU	ANDHRA PRADESH	534002	IN		false				false
408-4259153-6553958	408-4259153-6553958	2025-12-25T10:06:18+00:00	2025-12-26T03:42:06+00:00	Shipped	Amazon	Amazon.in			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	0.0								SRINAGAR	JAMMU & KASHMIR	190003	IN		false				false
403-7391251-6185124	403-7391251-6185124	2025-12-25T10:00:40+00:00	2025-12-26T08:13:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron fo	FBA79268	B0D383WQPB	Shipped	1	INR	1799.0								Nekarikallu	ANDHRA PRADESH	522615	IN		false				false
408-1913623-6862753	408-1913623-6862753	2025-12-25T09:59:23+00:00	2025-12-25T22:42:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Shipped	1	INR	999.0		40.0					40.0	puducherry	Puducherry	605004	IN		false				false
403-0259356-7941136	403-0259356-7941136	2025-12-25T09:55:59+00:00	2025-12-26T06:05:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0								MEERUT	UTTAR PRADESH	250002	IN		false				false
405-8101809-8280345	405-8101809-8280345	2025-12-25T09:51:51+00:00	2025-12-26T03:57:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0		40.0					40.0	Howrah 711204	WEST BENGAL	711204	IN		false				false
406-3200746-2191559	406-3200746-2191559	2025-12-25T09:45:37+00:00	2025-12-27T05:06:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cool Mist Humidifier | 2.2L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 30Hrs on Low Setting | 360° Nozzle | Auto Shut-	FBA79682	B0DVC8NYY2	Shipped	1	INR	2049.0		40.0					40.0	BASSI PATHANA	PUNJAB	140406	IN		false				false
408-1918241-3601903	408-1918241-3601903	2025-12-25T09:32:19+00:00	2025-12-27T19:58:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Friz	FBA79406	B0DCK3N2JJ	Shipped	1	INR	0.0								DHANERA	GUJARAT	385310	IN		false				false
408-6661466-0536324	408-6661466-0536324	2025-12-25T09:28:30+00:00	2025-12-25T09:30:14+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for A	FBA79699	B0DTYDTKN8	Cancelled	0										HARUR	TAMIL NADU	636903	IN		false				false
408-4700322-6753943	408-4700322-6753943	2025-12-25T09:22:18+00:00	2025-12-25T09:26:43+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for A	FBA79699	B0DTYDTKN8	Cancelled	0										HARUR	TAMIL NADU	635305	IN		false				false
405-1504633-8110716	405-1504633-8110716	2025-12-25T09:16:44+00:00	2025-12-26T03:37:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Shipped	1	INR	5999.0								SIDHAULI	UTTAR PRADESH	261303	IN		false				false
402-5864836-0991560	402-5864836-0991560	2025-12-25T09:09:10+00:00	2025-12-26T04:30:13+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0		40.0				58.98	40.0	Hyderabad	TELANGANA	501510	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
403-0025210-0468370	403-0025210-0468370	2025-12-25T09:03:01+00:00	2025-12-25T16:16:26+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		40.0					40.0	NANDYAL	ANDHRA PRADESH	518501	IN		false				false
405-0003635-6004325	405-0003635-6004325	2025-12-25T08:53:48+00:00	2025-12-25T15:20:16+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0								BANBASA	UTTARAKHAND	262310	IN		false				false
406-0364894-4446745	406-0364894-4446745	2025-12-25T08:52:14+00:00	2025-12-27T07:13:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Electric Toothbrush for Adults | 2 Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery Powered | 2 Cleaning Modes | Upto 60 Days	FBA79374	B0D2P7WLJB	Shipped	1	INR	284.0		40.0					40.0	NEW DELHI	DELHI	110081	IN		false				false
408-2549223-3736305	408-2549223-3736305	2025-12-25T08:38:26+00:00	2025-12-25T08:51:58+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tan	FBA79271	B0D83Q7L8W	Cancelled	0										TONK	RAJASTHAN	305801	IN		false				false
