brand,asin,week,Spend,Clicks,Impressions,attributed_sales,ams_orders,gmv,sessions,units,buy_box_pct,conversion_pct,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct,category_l0,category_l1,category_l2,SKU,Model,(Parent) ASIN,Title,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage - B2B,units_ordered,Units Ordered - B2B,Unit Session Percentage - B2B,ordered_product_sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B,ad_channel,Spend_ads,Clicks_ads,Impressions_ads,attributed_sales_ads,ams_orders_ads,brand_ads,ad_type,campaign_name
Nexlev,B0D672NXC8,4,0.0,0.0,0.0,0.0,0.0,39714.0,541.0,,0.827,,,,0.0,,0.0,1.0,,,,FBA79277,SC-03,B0D672NXC8,"Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window, Glass, Upholstery| 8 Accessories Kit|Safety Lock| Large 700ML Water Tank | SC-03",19.0,0.0036,0.0086,756.0,24.0,0.0039,0.0082,1.0,6.0,1.0,0.0526,39714.0,6619.0,6.0,1.0,SP_SD,0.0,0.0,0.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0D67727VG,4,8882.630000000001,569.0,50511.0,15342.85,14.0,6234.0,972.0,,0.2657,,0.5789426345170552,1.7272868508538572,1.424868463265961,634.4735714285715,2.461156560795637,-1.461156560795637,,,,FBA79350,EA-01,B0D67727VG,NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for Better Absorption | 10 ML | Waterproof | EA-01,25.0,0.0065,0.0113,1333.0,34.0,0.0069,0.0116,0.4667,6.0,0.0,0.0,6234.0,0.0,6.0,0.0,SP_SD,8882.630000000001,569.0,50511.0,15342.85,14.0,Nexlev,SP_SD,
Nexlev,B0FSF1N457,4,0.0,0.0,0.0,0.0,0.0,2525.0,2370.0,,0.8022,,,,0.0,,0.0,1.0,,,,FBA79811,MC-01,B0FSF1N457,NexLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | for Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch Operation | MC-01,44.0,0.0158,0.0199,2807.0,58.0,0.0145,0.0198,0.8519,6.0,0.0,0.0,2525.0,0.0,6.0,0.0,,,,,,,,,
Nexlev,B0D63DTKQB,4,455.62,19.0,7653.0,0.0,0.0,6805.0,241.0,,1.0,,,0.0,0.06695371050698017,,0.0,1.0,,,,FBA79333,HM-02,B0D63DTKQB,NexLev 2 in 1 Scalp Massager & red Light Therapy |LED Massage Comb for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Head Massage | 120 Min Runtime | Type C | Washable Heads | HM-02,5.0,0.0016,0.0023,345.0,8.0,0.0018,0.0027,1.0,5.0,0.0,0.0,6805.0,0.0,5.0,0.0,SP_SD,455.62,19.0,7653.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DFCDKMWR,4,0.0,0.0,0.0,0.0,0.0,6135.0,196.0,,0.8099,,,,0.0,,0.0,1.0,,,,FBA79464,CM-01-BL,B0DFCDKMWR,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Blue CM-01,6.0,0.0013,0.0027,280.0,10.0,0.0015,0.0034,0.3333,5.0,0.0,0.0,6135.0,0.0,5.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0D83Q7L8W,4,1452.62,71.0,22966.0,2100.0,2.0,5086.0,530.0,,0.9678,,0.6917238095238095,1.4456636973193266,0.28561148250098306,726.31,0.41289815178922534,0.5871018482107746,,,,FBA79271,V-01,B0D83Q7L8W,"NexLev Ionic Hot Air Brush for Woman | 3 in 1 Hair Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Coated Brushing Head | Tangle Free Bristle |3 Speed & 2 Heat Settings | V-01",3.0,0.0035,0.0014,630.0,5.0,0.0033,0.0017,1.0,4.0,0.0,0.0,5086.0,0.0,4.0,0.0,SP_SD,1452.62,71.0,22966.0,2100.0,2.0,Nexlev,SP_SD,
Nexlev,B0DKK15YNJ,4,0.0,0.0,0.0,0.0,0.0,9696.0,394.0,,0.8311,,,,0.0,,0.0,1.0,,,,FBA79573,EA-02,B0DKK15YNJ,NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massager | 6 ML Oil Tank | 2 Hr Run-Time| Type-C|EA-02,6.0,0.0026,0.0027,479.0,6.0,0.0025,0.002,0.6667,4.0,0.0,0.0,9696.0,0.0,4.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DNJP9T35,4,2329.89,211.0,41938.0,3472.88,2.0,6147.0,321.0,,0.8081,,0.6708812282601183,1.4905768083471753,0.37902879453391897,1164.945,0.5649715308280462,0.4350284691719538,,,,FBA79589,SS-02,B0DNJP9T35,"NexLev Spin Scrubber|6 Scrubbing Heads| For Kitchen, Bathroom, Tub, Glass | Complete cleaning tool for Home, Office & Car| 90 min runtime | 2600 mAh | Cordless Type C | 2 Modes|Adjustable Handle|SS-02",5.0,0.0021,0.0023,437.0,5.0,0.0023,0.0017,0.0,3.0,0.0,0.0,6147.0,0.0,3.0,0.0,SP_SD,2329.89,211.0,41938.0,3472.88,2.0,Nexlev,SP_SD,
Nexlev,B0DVC8NYY2,4,0.0,0.0,0.0,0.0,0.0,5682.0,150.0,,0.9356,,,,0.0,,0.0,1.0,,,,FBA79682,HU-02,B0DVC8NYY2,"NexLev Cool Mist Humidifier | 2.2L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 30Hrs on Low Setting | 360° Nozzle | Auto Shut-Off | Adjustable Knob | Leak Proof | HU-02",2.0,0.001,0.0009,219.0,3.0,0.0011,0.001,1.0,3.0,0.0,0.0,5682.0,0.0,3.0,0.0,,,,,,,,,
Nexlev,B0D2LD6BYJ,4,0.0,0.0,0.0,0.0,0.0,2204.0,103.0,,0.5385,,,,0.0,,0.0,1.0,,,,FBA79267,T-02,B0D2LD6BYJ,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Foil Shaver| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime |2H Quick Charge |T-02",1.0,0.0007,0.0005,144.0,1.0,0.0007,0.0003,0.0,2.0,0.0,0.0,2204.0,0.0,2.0,0.0,,,,,,,,,
Nexlev,B0D2LHNS9B,4,786.22,37.0,15978.0,0.0,0.0,1376.0,95.0,,0.9722,,,0.0,0.5713808139534884,,0.0,1.0,,,,FBA79265,CR-01,B0D2LHNS9B,"NexLev Foot Callus Remover | Electric Scrubber & Shaver for Dead, Hard & Cracked Skin | Professional Pedicure at Home | Waterproof | Type C | 3 Crystal Quartz Heads | For Men and Women| CR-01",2.0,0.0006,0.0009,130.0,2.0,0.0007,0.0007,1.0,2.0,0.0,0.0,1376.0,0.0,2.0,0.0,SP_SD,786.22,37.0,15978.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DKJSCLBD,4,714.04,57.0,11974.0,3800.84,2.0,4118.0,512.0,,0.7888,,0.18786373538480966,5.32300711444737,0.17339485186983972,357.02,0.9229820301117048,0.07701796988829523,,,,FBA79566,VC-05,B0DKJSCLBD,"NexLev Cordless Wet & Dry Vacuum Cleaner|For Home Car & Office Use|3 Attachments |HEPA to capture dust | 4000 mAh Battery|Quick Cleaning of Desk, Coffee tea or Water Spill | Compact & Portable | VC-05",11.0,0.0034,0.005,699.0,11.0,0.0036,0.0037,1.0,2.0,0.0,0.0,4118.0,0.0,2.0,0.0,SP_SD,714.04,57.0,11974.0,3800.84,2.0,Nexlev,SP_SD,
Nexlev,B0DT6Y7KJM,4,1203.7,312.0,85617.0,3716.96,2.0,3898.0,561.0,,0.9919,,0.3238399121863028,3.0879455013707733,0.3087993842996409,601.85,0.9535556695741406,0.04644433042585938,,,,FBA79492,V-02,B0DT6Y7KJM,"NexLev Ionic 4 in 1 Hot Air Brush + Straightener for Woman | 2 Step Styler Volumizer | Blow Dryer, Styler, Straightener & Waves | 360° Airflow | Tangle Free Bristle |Ceramic Coated Barrel |1200W |V-02",3.0,0.0037,0.0014,643.0,3.0,0.0033,0.001,0.0,2.0,0.0,0.0,3898.0,0.0,2.0,0.0,SP_SD,1203.7,312.0,85617.0,3716.96,2.0,Nexlev,SP_SD,
Nexlev,B0F2N11VTN,4,0.0,0.0,0.0,0.0,0.0,950.0,105.0,,1.0,,,,0.0,,0.0,1.0,,,,FBA79607,LR-02 Set of 2 blades,B0F2N11VTN,NexLev Replacement Stainless Steel Blades (Set of 2) | Compatible with NexLev Lint Remover LR-02 | Sharp & Durable Blades for Effective Fabric Defuzzing | Easy to Replace | Smooth & Safe Performance,3.0,0.0007,0.0014,113.0,3.0,0.0006,0.001,1.0,2.0,0.0,0.0,950.0,0.0,2.0,0.0,,,,,,,,,
Nexlev,B0CDQ98FDM,4,0.0,0.0,0.0,0.0,0.0,582.0,10.0,,1.0,,,,0.0,,0.0,1.0,,,,FBA78994,NP-01,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",0.0,0.0001,0.0,13.0,0.0,0.0001,0.0,0.0,1.0,0.0,0.0,582.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0D9KCNVNM,4,731.5699999999999,67.0,48860.0,2488.1400000000003,3.0,1199.0,114.0,,0.5887,,0.2940228443737088,3.4010962724004545,0.6101501251042535,243.85666666666665,2.0751793160967478,-1.0751793160967478,,,,FBA79381,ETR-06,B0D9KCNVNM,Nexlev Oscillating Electric Toothbrush | 8000 Strokes/min | 25 Days Battery Life |Type C|3 modes| 2 Minute Timer |Quad Change Reminder| IPX7 Waterproof | For adults| 1 year warranty| SparklePro ETR-06,3.0,0.0008,0.0014,154.0,4.0,0.0008,0.0014,1.0,1.0,0.0,0.0,1199.0,0.0,1.0,0.0,SP_SD,731.5699999999999,67.0,48860.0,2488.1400000000003,3.0,Nexlev,SP_SD,
Nexlev,B0DDC3GVZW,4,0.0,0.0,0.0,0.0,0.0,1828.0,91.0,,0.7768,,,,0.0,,0.0,1.0,,,,FBA79480,VC-03,B0DDC3GVZW,nexlev Cordless Electric Car Vacuum Cleaner VacuSafe| Seat-Belt Cutter| Window Breaker Hammer| LED Torch|4000 mAh| High Power Suction | Copper Motor| Type-C Emergency Car Escape Tool| Portable| VC-03,4.0,0.0006,0.0018,118.0,4.0,0.0006,0.0014,0.6667,1.0,0.0,0.0,1828.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0DJFH6RTL,4,172.57999999999998,20.0,2765.0,0.0,0.0,1329.0,56.0,,0.8841,,,0.0,0.12985703536493604,,0.0,1.0,,,,FBA79473,TI-02,B0DJFH6RTL,"NexLev Portable Tyre Inflator for Car, Bike, Cycle|150 PSI Pressure| 120 Watt Air Pump|12V Car Plug| Digital Display| Auto Shut-Off| Emergency LED Light| 3m Cord| 3 Air Nozzles| Compact| AER TI-02",0.0,0.0004,0.0,72.0,0.0,0.0004,0.0,0.0,1.0,0.0,0.0,1329.0,0.0,1.0,0.0,SP_SD,172.57999999999998,20.0,2765.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DK9LYT4P,4,0.0,0.0,0.0,0.0,0.0,703.0,44.0,,0.8448,,,,0.0,,0.0,1.0,,,,FBA79467,TM-01,B0DK9LYT4P,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,1.0,0.0003,0.0005,64.0,2.0,0.0003,0.0007,0.5,1.0,0.0,0.0,703.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0DM66B2DW,4,2835.88,191.0,17895.0,0.0,0.0,0.0,250.0,,0.8066,,,0.0,,,,,,,,FBA79591,KM-01,B0DM66B2DW,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",3.0,0.0017,0.0014,347.0,5.0,0.0018,0.0017,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SP_SD,2835.88,191.0,17895.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DMT19RWC,4,0.0,0.0,0.0,0.0,0.0,1619.0,8.0,,1.0,,,,0.0,,0.0,1.0,,,,FBA79596,MG-01,B0DMT19RWC,"NexLev Massage Gun |Full Body- Neck, Shoulders, Back, Arms & Feet Pain Relief|Handheld Deep Tissue Massager| 4 Heads| 99 Gears Levels| 3 Modes| 3800 RPM| 1800mAh Battery|Type-C Interface|MG-01",0.0,0.0001,0.0,11.0,0.0,0.0001,0.0,0.0,1.0,0.0,0.0,1619.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0DNJJKBKG,4,539.41,31.0,6659.0,1770.48,1.0,0.0,53.0,,0.0167,,0.3046687903845285,3.282252831797705,,539.41,,,,,,FBA79598,BM-02,B0DNJJKBKG,NexLev Neck & Back Massager | Deep Tissue Shiatsu Roller | Cervical Pain Relief | 3 Speeds | 8 Kneading Nodes | Quick Pain Relief | Auto Shut Off | 1 year Warranty | BM-02,0.0,0.0004,0.0,67.0,0.0,0.0003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SP_SD,539.41,31.0,6659.0,1770.48,1.0,Nexlev,SP_SD,
Nexlev,B0DRD8J8R5,4,120.01,8.0,2064.0,1694.07,1.0,1279.0,189.0,,1.0,,0.07084122852066325,14.116073660528288,0.09383111806098515,120.01,1.3245269741985926,-0.32452697419859255,,,,FBA79599,VC-06,B0DRD8J8R5,nexlev Handheld Vacuum Cleaner| 600 W | 17.5 Kpa Suction | 5 M Cord | Lightweight | Washable Hepa Filter and Dust Container| 4 Attachments | Compact Size | Home & Office Use| VC-06,1.0,0.0013,0.0005,210.0,1.0,0.0011,0.0003,0.0,1.0,0.0,0.0,1279.0,0.0,1.0,0.0,SP_SD,120.01,8.0,2064.0,1694.07,1.0,Nexlev,SP_SD,
Nexlev,B0DTK4FY1G,4,0.0,0.0,0.0,0.0,0.0,2254.0,271.0,,0.9968,,,,0.0,,0.0,1.0,,,,FBA79698,SS-01(New),B0DTK4FY1G,"NexLev Spin Scrubber with Soap Spray | 6 heads| For Kitchen, Tub, Glass, Complete cleaning tool for Home, Office & Car| 90 min runtime | 4500 mAh | Cordless Type C | Adjustable Handle|SS-01, White",0.0,0.0018,0.0,351.0,0.0,0.0018,0.0,0.0,1.0,0.0,0.0,2254.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0DTYDTKN8,4,117.88,10.0,2443.0,0.0,0.0,3899.0,315.0,,0.9944,,,0.0,0.03023339317773788,,0.0,1.0,,,,FBA79699,SPM-01(New),B0DTYDTKN8,NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for All Floor Types|LED for Corners and Underbed|SPM-01,10.0,0.0021,0.0045,420.0,13.0,0.0022,0.0044,1.0,1.0,0.0,0.0,3899.0,0.0,1.0,0.0,SP_SD,117.88,10.0,2443.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DVC58QPZ,4,0.0,0.0,0.0,0.0,0.0,4140.0,30.0,,1.0,,,,0.0,,0.0,1.0,,,,FBA79692,AP-03,B0DVC58QPZ,NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pollutants | Long Filter Life |3 Year Warranty |AP220,2.0,0.0002,0.0009,51.0,2.0,0.0003,0.0007,1.0,1.0,0.0,0.0,4140.0,0.0,1.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DVC9PRSD,4,358.16,35.0,22227.0,0.0,0.0,12625.0,113.0,,0.8921,,,0.0,0.028369108910891092,,0.0,1.0,,,,FBA79683,AP-01,B0DVC9PRSD,NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Office|Remote Control & WiFi |Sleep & Auto Mode|A6,6.0,0.0008,0.0027,158.0,17.0,0.0008,0.0058,1.0,1.0,0.0,0.0,12625.0,0.0,1.0,0.0,SP_SD,358.16,35.0,22227.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0DVCBR11D,4,0.0,0.0,0.0,0.0,0.0,864.0,7.0,,1.0,,,,0.0,,0.0,1.0,,,,FBA79677,NP-06,B0DVCBR11D,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-06",0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,864.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0DVSZ2VVJ,4,0.0,0.0,0.0,0.0,0.0,5699.0,24.0,,1.0,,,,0.0,,0.0,1.0,,,,FBA79689,CFM-02,B0DVSZ2VVJ,"NexLev Calf Massager Pro|Complete Feet Calf Knee and Thigh Massage|Hand like Massage with Air Compression and Heat Therapy|Pain Relief,Muscle Recovery & Enhanced Blood Circulation|3 Intensities|CFM-02",2.0,0.0002,0.0009,42.0,7.0,0.0002,0.0024,1.0,1.0,0.0,0.0,5699.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0FJ1ZB4G9,4,115.69,9.0,9967.0,643.22,1.0,739.0,55.0,,1.0,,0.1798607008488542,5.559858241853229,0.15654939106901217,115.69,0.8703924221921516,0.12960757780784837,,,,FBA79707,ETC-08-BL,B0FJ1ZB4G9,Nexlev Electric Toothbrush| 60 Days Battery Life | 40K strokes/minute| Type C| 5 Modes| 2 Min timer| 30 sec Quad Interval| 4 Brush Heads With Cover| IPX7 Waterproof| For Adults|Sparkle Pro ETC-04 Blue,1.0,0.0004,0.0005,68.0,1.0,0.0004,0.0003,1.0,1.0,0.0,0.0,739.0,0.0,1.0,0.0,SP_SD,115.69,9.0,9967.0,643.22,1.0,Nexlev,SP_SD,
Nexlev,B0FJ8SFNRH,4,0.0,0.0,0.0,0.0,0.0,579.0,4.0,,0.6,,,,0.0,,0.0,1.0,,,,FBA79809,KE-03,B0FJ8SFNRH,"NexLev Grand Electric Water Kettle | 1.8 L | 1500 Watts | Stainless Steel | For Home, Office | Auto Cut Off | For Boiling Water, making Tea & Coffee, Instant Noodles, Soup | Cool Touch Handle |KE-03",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,579.0,0.0,1.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0FS7T8151,4,69.66,11.0,2909.0,0.0,0.0,529.0,41.0,,1.0,,,0.0,0.13168241965973534,,0.0,1.0,,,,FBA79810,MF-01,B0FS7T8151,NexLev Rechargeable Milk Frother & Coffee Whisker | 3 Speed | Stainless Steel Dual Spring Tech | Perfect for Coffee Lattes Milk Hot Chocolate Omlete & Cream | Handheld Beater for Foam |MF-01,0.0,0.0003,0.0,45.0,0.0,0.0002,0.0,0.0,1.0,0.0,0.0,529.0,0.0,1.0,0.0,SP_SD,69.66,11.0,2909.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0G1YKMFWT,4,0.0,0.0,0.0,0.0,0.0,1699.0,17.0,,1.0,,,,0.0,,0.0,1.0,,,,FBA79569,LE-06,B0G1YKMFWT,Nexlev Red Light Therapy Wand for Face and Neck| EMS Skincare Massager | Microcurrent| Glass Skin Therapy| Wrinkle Reduction| Anti-Aging Skin Tightening Machine| Face Sculpting Tool| LE-06,1.0,0.0001,0.0005,29.0,1.0,0.0002,0.0003,1.0,1.0,0.0,0.0,1699.0,0.0,1.0,0.0,,,,,,,,,
Nexlev,B0CDQ55W2M,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.6364,,,,,,,,,,,FBA78995,NP-02,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",1.0,0.0001,0.0005,14.0,1.0,0.0001,0.0003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0CDQ5NBH8,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.6667,,,,,,,,,,,FBA78998,NP-05,B0CDQ5NBH8,nexlev Premium Memory Foam Neck Pillow with 360-Degree Head Support | Lightweight Comfortable Travel Pillow with Storage Bag for Sleeping | Traveling Flight Car Train Bus and Home Use NP-05 (Pink),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0CDQ6G4TC,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,1.0,,,,,,,,,,,FBA78996,NP-03,B0CDQ6G4TC,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-03",0.0,0.0,0.0,10.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0D25LNDSY,4,74.76,7.0,2604.0,0.0,0.0,0.0,56.0,,0.6552,,,0.0,,,,,,,,FBA79346,ETC-04-WH,B0D25LNDSY,Nexlev Electric Toothbrush| 60 Days Battery Life | 40K strokes/minute| Type C| 5 Modes| 2 Min timer| 30 sec Quad Interval| 4 Brush Heads With Cover| IPX7 Waterproof| For Adults|Sparkle Pro ETC-04White,4.0,0.0004,0.0018,61.0,4.0,0.0003,0.0014,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,74.76,7.0,2604.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0D2LFMY48,4,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,0.1429,,,,,,,,,,,FBA79272,HS-01,B0D2LFMY48,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate Lock| Portable HS-01, Hair Straightener Tong - Black",0.0,0.0001,0.0,25.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0D2LGR3GG,4,0.0,0.0,0.0,0.0,0.0,0.0,110.0,,0.0064,,,,,,,,,,,FBА79266,T-01,B0D2LGR3GG,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Safety Guards| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime | Type C | T-01",1.0,0.0007,0.0005,175.0,2.0,0.0009,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0D2LKB4BJ,4,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,0.7407,,,,,,,,,,,FBA79273,HS-02,B0D2LKB4BJ,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate lock| Portable |HS-02, Hair Straightener Tong - Purple",4.0,0.0003,0.0018,62.0,5.0,0.0003,0.0017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0D2P6KF4N,4,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,0.9744,,,,,,,,,,,FBA79375,ET-03-BL_N,B0D2P6KF4N,Nexlev Sonic Electric Toothbrush| Powerful Sonic technology|Super soft DuPont Bristles| 2 Replaceable Brush Heads with Cover| IPX7 Waterproof| AA Battery|Gentle Oral Care|Smart Smile ET-03 SkyBlue,0.0,0.0002,0.0,43.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0D63FKYZ5,4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,0.4762,,,,,,,,,,,FBA79332,HM-01,B0D63FKYZ5,NexLev Scalp Massager for Stress Relief | Head Massager for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Massage | 120 Min Runtime | Type C | Washable Heads | 3 Modes | HM-01,1.0,0.0004,0.0005,68.0,2.0,0.0004,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0D842173P,4,153.32,16.0,7208.0,0.0,0.0,0.0,27.0,,0.6061,,,0.0,,,,,,,,FBA79347,ETC-05-PI,B0D842173P,Nexlev Electric Toothbrush| 40000 vibrations/min|USB Type C| 5 Modes| 2 Min timer| 30 sec Quad Interval| 4 Replaceable Brushheads With Cover| IPX7 Waterproof| For Adults|Sparkle Pro ETC-05 Sunset Pink,0.0,0.0002,0.0,46.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,153.32,16.0,7208.0,0.0,0.0,Nexlev,SP_SD,
Nexlev,B0D86ZC9YT,4,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,0.9,,,,,,,,,,,FBA79278,HD-01,B0D86ZC9YT,Nexlev Just Style Pro Hair Dryer |2100 W for Quick & Easy Blowdry | Double Heat Protection Technology | 3 Heat Settings & Cool Shot Function For Salon-Like Styling at Home (HD-01),0.0,0.0002,0.0,33.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0D9KFQG8Q,4,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,0.7045,,,,,,,,,,,FBA79443,LE-03,B0D9KFQG8Q,"Nexlev Skin Scrubber |Red & Blue LED Therapy| Blackhead Remover| Pore Cleaner| Skin Lifting & tightening, wrinkle remover| 2 Silicone Cleaning Heads| Facial Cleansing|Type C Charging| Elixir Pro LE-03",3.0,0.0008,0.0014,137.0,3.0,0.0007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Nexlev,B0DCK4DR1B,4,1658.62,79.0,10458.0,3683.91,3.0,0.0,153.0,,0.096,,0.45023358333944097,2.221069322689947,,552.8733333333333,,,,,,FBA79469,LE-04,B0DCK4DR1B,Nexlev Skin Lift Device | 7 Color LED | Face & Neck Skin Lifting| 3 Massage Modes| Face Sculpting Tool |Micro-currents to reduce Wrinkles| Hot Compress | Rechargeable| Type-C| 180 Min Use| Glow+ LE-04,3.0,0.001,0.0014,228.0,4.0,0.0012,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,1658.62,79.0,10458.0,3683.91,3.0,Nexlev,SP_SD,
