asin,week,brand,sku,model,(parent) asin,title,sessions,sessions - total - b2b,session percentage - total,session percentage - total - b2b,page views - total,page views - total - b2b,page views percentage - total,page views percentage - total - b2b,buy_box_pct,featured offer percentage - b2b,units_ordered,units ordered - b2b,conversion_pct,unit session percentage - b2b,ordered_product_sales,ordered product sales - b2b,total order items,total order items - b2b,gmv,ad_channel,spend,clicks,impressions,attributed_sales,ams_orders,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct,category_l0,category_l1,category_l2,Model,units
B0GKNGWLJ2,30,Nexlev,FBK80015,SPM-01,B0GKNGWLJ2,SPM-01,377.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6761.86,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,SPM-01,2.0
B0GLHC8CB3,30,Nexlev,FBK80024,SS-02,B0GLHC8CB3,SS-02,530.0,0.0,0.0,0.0,748.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5965.25,0.0,0.0,0.0,0.0,SP_SD,690.18,79.0,18429.0,0.0,0.0,,0.0,,,,,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,SS-02,4.0
B0GM1CZC7Y,30,Nexlev,FBA79984,MR-03,B0GM1CZC7Y,MR-03,1954.0,0.0,0.0,0.0,2284.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,41941.53,0.0,0.0,0.0,0.0,SP_SD,6940.37,449.0,41841.0,9320.34,2.0,0.7446477274434194,1.342916876189598,,3470.185,,,Home & Kitchen,Cleaning & Vacumming,Mite Remover,MR-03,9.0
B0GN85NZQN,30,Nexlev,FBM79991,DH-01,B0GN85NZQN,DH-01,6850.0,0.0,0.0,0.0,9520.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,415941.52,0.0,0.0,0.0,0.0,SP_SD,41119.16,2727.0,426505.0,276051.59,54.0,0.1489546211271596,6.713454019975116,,761.465925925926,,,Home & Kitchen,"Heating, Cooling & Air Quality",Dehumidifiers,DH-01,94.0
B0GN86G345,30,Nexlev,FBA79989,CAP-05,B0GN86G345,CAP-05,221.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6195.76,0.0,0.0,0.0,0.0,SP_SD,355.79,26.0,4069.0,2065.25,1.0,0.172274543033531,5.804688158745327,,355.79,,,HPC,Car Accessories,,CAP-05,3.0
B0GN8N96R5,30,Nexlev,FBA79988,AP-04,B0GN8N96R5,AP-04,65.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,260.89,16.0,4445.0,0.0,0.0,,0.0,,,,,Home & Kitchen,Air Purifier,Air Purifier,AP-04,0.0
B0GN8WW6BC,30,Nexlev,FBA79993,ST-03,B0GN8WW6BC,ST-03,6378.0,0.0,0.0,0.0,8118.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,59317.8,0.0,0.0,0.0,0.0,SP_SD,7017.89,565.0,308093.0,33048.3,4.0,0.2123525264537056,4.709150471153011,,1754.4725,,,Home & Kitchen,Kitchen Appliances,Stand Mixer,ST-03,7.0
B0GN94YDY2,30,Nexlev,FBA79992,ST-02,B0GN94YDY2,ST-02,1232.0,0.0,0.0,0.0,1720.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27963.56,0.0,0.0,0.0,0.0,SP_SD,7857.699999999999,271.0,38896.0,30505.93,3.0,0.2575794279997364,3.882297618896115,,2619.233333333333,,,Home & Kitchen,Kitchen Appliances,Stand Mixer,ST-02,3.0
B0GYSS16FJ,30,Nexlev,FBA80111,MR-01_PART,B0GYSS16FJ,MR-01_Part,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,MR-01_PART,0.0
B0CDPMX152,31,Nexlev,FBA78980,GS-02,B0CDPMX152,GS-02,1694.0,0.0,0.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,33865.26,0.0,0.0,0.0,0.0,SP_SD,4990.36,478.0,296859.0,17639.58,9.0,0.2829069626374323,3.5347309612933744,,554.4844444444444,,,Home & Kitchen,Fabric Care,Garment steamer,GS-02,18.0
B0CDPP45BM,31,Nexlev,FBA78981,SC-01,B0CDPP45BM,SC-01,23948.0,0.0,0.0,0.0,34122.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,389733.05,0.0,0.0,0.0,0.0,SP_SD,23412.82,1557.0,127387.0,63968.59,18.0,0.3660049408623826,2.732203553437817,,1300.7122222222222,,,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,SC-01,119.0
B0CDQ55W2M,31,Nexlev,FBA78995,NP-02,B0CDQ55W2M,NP-02,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Travel Accessories,Travel Pillow,NP-02,0.0
B0CDQ98FDM,31,Nexlev,FBA78994,NP-01,B0CDQ98FDM,NP-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,NP-01,0.0
B0CQX9ZZMH,31,Nexlev,FBA79229,GS-04,B0CQX9ZZMH,GS-04,31.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1975.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Fabric Care,Garment steamer,GS-04,1.0
B0CYSLCRQS,31,Nexlev,FBA79263,MR-01,B0CYSLCRQS,MR-01,27166.0,0.0,0.0,0.0,33674.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,61142.84,0.0,0.0,0.0,0.0,SP_SD,9198.98,1228.0,73934.0,23128.81,8.0,0.3977282013212094,2.5142798440696685,,1149.8725,,,Home & Kitchen,Cleaning & Vacumming,Mite Remover,MR-01,24.0
B0D25LNDSY,31,Nexlev,FBA79346,ETC-04-WH,B0D25LNDSY,ETC-04-WH,18.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,50.75,9.0,3991.0,672.88,1.0,0.0754220663416954,13.25871921182266,,50.75,,,HPC,Oral Care,Electric Toothbrush,ETC-04-WH,0.0
B0D2LD6BYJ,31,Nexlev,FBA79267,T-02,B0D2LD6BYJ,T-02,144.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2539.83,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Trimmers & Body Groomers,Women Trimmer,T-02,3.0
B0D2LFMY48,31,Nexlev,FBA79272,HS-01,B0D2LFMY48,HS-01,50.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Hair Care,Hair Straightener,HS-01,0.0
B0D2LHNS9B,31,Nexlev,FBA79265,CR-01,B0D2LHNS9B,CR-01,35.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1345.76,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Skin Care,Callus Remover,CR-01,2.0
B0D2LJSQXZ,31,Nexlev,FBA79276,SM-01,B0D2LJSQXZ,SM-01,2008.0,0.0,0.0,0.0,2690.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9658.47,0.0,0.0,0.0,0.0,SP_SD,4018.51,307.0,25087.0,6438.98,2.0,0.6240910827491312,1.602330216921197,,2009.255,,,Home & Kitchen,Cleaning & Vacumming,Steam Mop,SM-01,4.0
B0D2LKB4BJ,31,Nexlev,FBA79273,HS-02,B0D2LKB4BJ,HS-02,22.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Hair Care,Hair Straightener,HS-02,0.0
B0D2P5TGWK,31,Nexlev,FBA79373,ET-01-BK,B0D2P5TGWK,ET-01-BK,116.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2533.9,0.0,0.0,0.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Oral Care,Electric Toothbrush,ET-01-BK,10.0
B0D2P7WLJB,31,Nexlev,FBA79374,ET-02-GN,B0D2P7WLJB,ET-02-GN,378.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,532.2,0.0,0.0,0.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Oral Care,Electric Toothbrush,ET-02-GN,2.0
B0D383WQPB,31,Nexlev,FBA79268,GS-05,B0D383WQPB,GS-05,374.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,120.0,19.0,9786.0,0.0,0.0,,0.0,,,,,Home & Kitchen,Fabric Care,Garment steamer,GS-05,1.0
B0D63FKYZ5,31,Nexlev,FBA79332,HM-01,B0D63FKYZ5,HM-01,37.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Hair Care,Head Massager,HM-01,0.0
B0D672NXC8,31,Nexlev,FBA79277,SC-03,B0D672NXC8,SC-03,228.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6100.85,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,SC-03,1.0
B0D67727VG,31,Nexlev,FBP79350,EA-01,B0D67727VG,EA-01,1158.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18750.0,0.0,0.0,0.0,0.0,SP_SD,694.92,120.0,9755.0,6334.3,6.0,0.1097074657026032,9.115149945317448,,115.82,,,HPC,Hair Care,Hair Oil Applicator,EA-01,21.0
B0D81DLSFT,31,Nexlev,FBA79348,HD-02,B0D81DLSFT,HD-02,74.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,98.75,18.0,4085.0,0.0,0.0,,0.0,,,,,,,,HD-02,0.0
B0D83Q7L8W,31,Nexlev,FBA79271,V-01,B0D83Q7L8W,V-01,620.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3475.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Hair Care,Volumizer,V-01,3.0
B0D842173P,31,Nexlev,FBK79347,ETC-05-PI,B0D842173P,ETC-05-PI,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,8.75,1.0,1252.0,0.0,0.0,,0.0,,,,,HPC,Oral Care,Electric Toothbrush,ETC-05-PI,0.0
B0D8445KJN,31,Nexlev,FBA79279,LR-01,B0D8445KJN,LR-01,104.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3809.32,0.0,0.0,0.0,0.0,SP_SD,123.97,26.0,8537.0,0.0,0.0,,0.0,,,,,Home & Kitchen,Fabric Care,Lint Remover,LR-01,5.0
B0D845B2DG,31,Nexlev,FBA79280,LR-02,B0D845B2DG,LR-02,170.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11608.47,0.0,0.0,0.0,0.0,SP_SD,44.98,6.0,3091.0,1270.34,1.0,0.0354078435694381,28.24232992441085,,44.98,,,Home & Kitchen,Fabric Care,Lint Remover,LR-02,9.0
B0D86Y2V7V,31,Nexlev,FBA79461,HD-02,B0D86Y2V7V,HD-02,11.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,52.49,8.0,772.0,0.0,0.0,,0.0,,,,,,,,HD-02,0.0
B0D86ZC9YT,31,Nexlev,FBA79278,HD-01,B0D86ZC9YT,HD-01,33.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1248.31,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Hair Care,Hair Dryer,HD-01,1.0
B0D9KCNVNM,31,Nexlev,FBA79381,ETR-06,B0D9KCNVNM,ETR-06,15.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Oral Care,Electric Toothbrush - Oscillating,ETR-06,0.0
B0D9KDQCCM,31,Nexlev,FBA79349,SW-01,B0D9KDQCCM,SW-01,342.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5960.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Fabric Care,Mini Sewing Machine,SW-01,7.0
B0D9KFP4MG,31,Nexlev,FBA79405,HSB-03,B0D9KFP4MG,HSB-03,2418.0,0.0,0.0,0.0,3194.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11180.51,0.0,0.0,0.0,0.0,SP_SD,2567.28,390.0,62112.0,11180.53,7.0,0.2296205993812457,4.35500997164314,,366.7542857142857,,,HPC,Hair Care,Hair Straightener Brush - Corded,HSB-03,7.0
B0D9KFQG8Q,31,Nexlev,FBA79443,LE-03,B0D9KFQG8Q,LE-03,65.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Skin Care,LED Face & Skin Care Massager,LE-03,0.0
B0D9KFZYG8,31,Nexlev,FBA79404,FS-01,B0D9KFZYG8,FS-01,274.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1524.58,0.0,0.0,0.0,0.0,SP_SD,400.72,61.0,31837.0,0.0,0.0,,0.0,,,,,HPC,Skin Care,Face Steamer,FS-01,1.0
B0DCGHKRXX,31,Nexlev,FBA79440,LE-02,B0DCGHKRXX,LE-02,386.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,109.25,17.0,5787.0,0.0,0.0,,0.0,,,,,HPC,Hair Care,Hair Therapy Comb,LE-02,0.0
B0DCGHVN81,31,Nexlev,FBA79452,VC-01,B0DCGHVN81,VC-01,2837.0,0.0,0.0,0.0,4070.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30234.41,0.0,0.0,0.0,0.0,SP_SD,10514.77,1055.0,147965.0,33886.41,15.0,0.3102945989262362,3.2227438165551883,,700.9846666666667,,,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,VC-01,20.0
B0DCK3N2JJ,31,Nexlev,FBA79406,HSB-04,B0DCK3N2JJ,HSB-04,3794.0,0.0,0.0,0.0,4858.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,26979.66,0.0,0.0,0.0,0.0,SP_SD,1350.06,203.0,25794.0,4615.25,2.0,0.2925215318780131,3.4185517680695674,,675.03,,,HPC,Hair Care,Hair Straightener Brush - Cordless,HSB-04,12.0
B0DCK4DR1B,31,Nexlev,FBA79469,LE-04,B0DCK4DR1B,LE-04,49.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1270.34,0.0,0.0,0.0,0.0,SP_SD,106.8,18.0,3346.0,0.0,0.0,,0.0,,,,,HPC,Skin Care,Skin Lift Device,LE-04,1.0
B0DCK56Q85,31,Nexlev,FBA79463,VC-02,B0DCK56Q85,VC-02,376.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,VC-02,0.0
B0DCK7ZH5P,31,Nexlev,FBA79439,MR-02,B0DCK7ZH5P,MR-02,18610.0,0.0,0.0,0.0,22894.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,121224.57,0.0,0.0,0.0,0.0,SP_SD,11342.32,1238.0,92241.0,35882.2,10.0,0.3160987899292685,3.16356794729826,,1134.232,,,Home & Kitchen,Cleaning & Vacumming,Mite Remover,MR-02,43.0
B0DDC3GVZW,31,Nexlev,FBA79480,VC-03,B0DDC3GVZW,VC-03,134.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,17.56,2.0,917.0,0.0,0.0,,0.0,,,,,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,VC-03,0.0
B0DFCDKMWR,31,Nexlev,FBA79464,CM-01-BL,B0DFCDKMWR,CM-01-BL,38.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2693.22,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CM-01-BL,2.0
B0DFCDZWND,31,Nexlev,FBA79472,CM-02-PR,B0DFCDZWND,CM-02-PR,328.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9267.8,0.0,0.0,0.0,0.0,SP_SD,1002.58,109.0,18481.0,5207.6,4.0,0.1925224671633765,5.194198966666002,,250.645,,,HPC,Electric Massagers,Electric Heating Pads,CM-02-PR,8.0
B0DFCG2VGS,31,Nexlev,FBA79488,KE-01,B0DFCG2VGS,KE-01,318.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2964.41,0.0,0.0,0.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,KE-01,2.0
B0DFD123P5,31,Nexlev,FBA79489,KE-02,B0DFD123P5,KE-02,40.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,KE-02,0.0
B0DFMRG2K4,31,Nexlev,FBA79481,TM-02,B0DFMRG2K4,TM-02,20.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Trimmers & Body Groomers,Intimate Trimmer,TM-02,0.0
B0DGTGKPJR,31,Nexlev,FBA79436,MR-01 HEPA FILTER,B0DGTGKPJR,MR-01 HEPA Filter,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172.88,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,HEPA Filter,Spares,MR-01 HEPA FILTER,1.0
B0DJFH4K8B,31,Nexlev,FBA79474,TIC-03,B0DJFH4K8B,TIC-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless,TIC-03,0.0
B0DJFH6RTL,31,Nexlev,FBA79473,TI-02,B0DJFH6RTL,TI-02,158.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1439.83,0.0,0.0,0.0,0.0,SP_SD,371.0,31.0,8216.0,0.0,0.0,,0.0,,,,,Home & Kitchen,Car Accessories,Tyre Inflators - Corded,TI-02,1.0
B0DK9LYT4P,31,Nexlev,FBA79467,TM-01,B0DK9LYT4P,TM-01,37.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Trimmers & Body Groomers,Men's Beard Trimmer,TM-01,0.0
B0DK9NRBWJ,31,Nexlev,FBA79483,TM-03,B0DK9NRBWJ,TM-03,15.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Trimmers & Body Groomers,Men's Body Trimmer,TM-03,0.0
B0DK9QNKK8,31,Nexlev,FBA79485,TM-04,B0DK9QNKK8,TM-04,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Trimmers & Body Groomers,Body & Nose Trimmer,TM-04,0.0
B0DKJSCLBD,31,Nexlev,FBA79566,VC-05,B0DKJSCLBD,VC-05,112.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,VC-05,0.0
B0DKJXRXKM,31,Nexlev,FBA79570,BR-01,B0DKJXRXKM,BR-01,66.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Skin Care,Blackhead Remover,BR-01,0.0
B0DKJZDY72,31,Nexlev,FBA79565,VC-04,B0DKJZDY72,VC-04,52.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1270.34,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,VC-04,1.0
B0DKK15YNJ,31,Nexlev,FBA79573,EA-02,B0DKK15YNJ,EA-02,857.0,0.0,0.0,0.0,1141.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14909.32,0.0,0.0,0.0,0.0,SP_SD,2898.6800000000003,218.0,38388.0,6853.34,4.0,0.4229587325304159,2.3642968523603844,,724.6700000000001,,,HPC,Hair Care,Hair Oil Applicator,EA-02,7.0
B0DM6BB3VT,31,Nexlev,FBA79590,CFM-01,B0DM6BB3VT,CFM-01,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2488.14,0.0,0.0,0.0,0.0,SP_SD,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Electric Massagers,Calf Massager,CFM-01,1.0
B0DMT19RWC,31,Nexlev,FBA79596,MG-01,B0DMT19RWC,MG-01,20.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Electric Massagers,Massage Gun,MG-01,0.0
B0DNJF1BLS,31,Nexlev,FBA79484,CF-01,B0DNJF1BLS,CF-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Kitchen Appliances,Drip Coffee Maker,CF-01,0.0
B0DNJP9T35,31,Nexlev,FBA79589,SS-02,B0DNJP9T35,SS-02,59.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,437.94,50.0,18692.0,0.0,0.0,,0.0,,,,,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,SS-02,0.0
B0DNJS23HS,31,Nexlev,FBA79567,SC-04,B0DNJS23HS,SC-04,15564.0,0.0,0.0,0.0,21364.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,391663.56,0.0,0.0,0.0,0.0,SP_SD,27096.77,1321.0,122225.0,121572.06,29.0,0.222886492175916,4.48658862292443,,934.3713793103448,,,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,SC-04,85.0
B0DQ8W1RBV,31,Nexlev,FBK79271,V-01 RG,B0DQ8W1RBV,V-01 RG,674.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2577.97,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,HPC,Hair Care,Volumizer,V-01 RG,2.0
B0DQCWRG3H,31,Nexlev,FBA79493,V-03,B0DQCWRG3H,V-03,8546.0,0.0,0.0,0.0,13224.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,150772.03,0.0,0.0,0.0,0.0,SP_SD,31432.33,3024.0,398274.0,96211.96,59.0,0.3266987804842558,3.0609235777303176,,532.7513559322034,,,HPC,Hair Care,Volumizer,V-03,90.0
B0DT6Y7KJM,31,Nexlev,FBA79492,V-02,B0DT6Y7KJM,V-02,268.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,120.38,15.0,3848.0,1795.76,1.0,0.0670356840557758,14.91742814421,,120.38,,,HPC,Hair Care,Volumizer,V-02,0.0
B0DTK4FY1G,31,Nexlev,FBA79698,SS-01,B0DTK4FY1G,SS-01,110.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4310.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,SS-01,2.0
