kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,snapshot_current,target_expression
added,29257354385593,121257298991048,369627237490862,*,,row_created,,,"{'adGroupId': '369627237490862', 'bid': 3.0, 'campaignId': '121257298991048', 'expression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'expressionType': 'AUTO', 'resolvedExpression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'state': 'ENABLED', 'targetId': '29257354385593'}",ASIN_SUBSTITUTE_RELATED=None
added,118822736432790,337349857845195,433043966793106,*,,row_created,,,"{'adGroupId': '433043966793106', 'bid': 2.31, 'campaignId': '337349857845195', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B000EOPQ7E'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B000EOPQ7E'}], 'state': 'PAUSED', 'targetId': '118822736432790'}",ASIN_SAME_AS=B000EOPQ7E
added,131422886859092,304131972433658,512437038445790,*,,row_created,,,"{'adGroupId': '512437038445790', 'campaignId': '304131972433658', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C93ZKZ6T'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C93ZKZ6T'}], 'state': 'ENABLED', 'targetId': '131422886859092'}",ASIN_SAME_AS=B0C93ZKZ6T
added,44493764652916,552545736640269,393633610855130,*,,row_created,,,"{'adGroupId': '393633610855130', 'bid': 15.99, 'campaignId': '552545736640269', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QNZ3V34'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QNZ3V34'}], 'state': 'PAUSED', 'targetId': '44493764652916'}",ASIN_SAME_AS=B07QNZ3V34
added,136969651165179,73809434919832,137352514737989,*,,row_created,,,"{'adGroupId': '137352514737989', 'bid': 5.0, 'campaignId': '73809434919832', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08HDKCYJN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08HDKCYJN'}], 'state': 'ENABLED', 'targetId': '136969651165179'}",ASIN_EXPANDED_FROM=B08HDKCYJN
added,132169917778078,6318826489764,205466046012670,*,,row_created,,,"{'adGroupId': '205466046012670', 'bid': 20.5, 'campaignId': '6318826489764', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0G43DF5QZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0G43DF5QZ'}], 'state': 'ENABLED', 'targetId': '132169917778078'}",ASIN_SAME_AS=B0G43DF5QZ
added,47839579457818,358635546029429,450699383858945,*,,row_created,,,"{'adGroupId': '450699383858945', 'bid': 5.0, 'campaignId': '358635546029429', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B5F2TBBF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B5F2TBBF'}], 'state': 'ENABLED', 'targetId': '47839579457818'}",ASIN_EXPANDED_FROM=B0B5F2TBBF
added,214106362382200,135809055333937,80167630369650,*,,row_created,,,"{'adGroupId': '80167630369650', 'bid': 5.69, 'campaignId': '135809055333937', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B07JJ62B1B'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B07JJ62B1B'}], 'state': 'ENABLED', 'targetId': '214106362382200'}",ASIN_EXPANDED_FROM=B07JJ62B1B
added,2060666095171,517269861449107,423269861732085,*,,row_created,,,"{'adGroupId': '423269861732085', 'bid': 4.32, 'campaignId': '517269861449107', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09FJDVFB6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09FJDVFB6'}], 'state': 'ENABLED', 'targetId': '2060666095171'}",ASIN_SAME_AS=B09FJDVFB6
added,163546834439499,342535158419675,452951158776828,*,,row_created,,,"{'adGroupId': '452951158776828', 'bid': 20.6, 'campaignId': '342535158419675', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0925NQMSS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0925NQMSS'}], 'state': 'PAUSED', 'targetId': '163546834439499'}",ASIN_SAME_AS=B0925NQMSS
added,32991814132451,42772852143245,133032309441412,*,,row_created,,,"{'adGroupId': '133032309441412', 'bid': 5.68, 'campaignId': '42772852143245', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09ZX9WD1J'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09ZX9WD1J'}], 'state': 'ENABLED', 'targetId': '32991814132451'}",ASIN_EXPANDED_FROM=B09ZX9WD1J
added,219245365311142,295452466070618,418559107810221,*,,row_created,,,"{'adGroupId': '418559107810221', 'bid': 2.22, 'campaignId': '295452466070618', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BP2B1KC8'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BP2B1KC8'}], 'state': 'PAUSED', 'targetId': '219245365311142'}",ASIN_SAME_AS=B0BP2B1KC8
added,188089246809661,469214185449255,294174651486888,*,,row_created,,,"{'adGroupId': '294174651486888', 'bid': 6.59, 'campaignId': '469214185449255', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08BJBX6R2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08BJBX6R2'}], 'state': 'PAUSED', 'targetId': '188089246809661'}",ASIN_SAME_AS=B08BJBX6R2
added,48714655353552,89478566906401,249522307508079,*,,row_created,,,"{'adGroupId': '249522307508079', 'bid': 1.72, 'campaignId': '89478566906401', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09NS1NBBC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09NS1NBBC'}], 'state': 'ENABLED', 'targetId': '48714655353552'}",ASIN_EXPANDED_FROM=B09NS1NBBC
added,275093409241910,436118399654402,427367899465844,*,,row_created,,,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CBS485TJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CBS485TJ'}], 'state': 'PAUSED', 'targetId': '275093409241910'}",ASIN_SAME_AS=B0CBS485TJ
added,8054347886140,304145514402482,436433850358106,*,,row_created,,,"{'adGroupId': '436433850358106', 'bid': 4.12, 'campaignId': '304145514402482', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B084H1QQRG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B084H1QQRG'}], 'state': 'ENABLED', 'targetId': '8054347886140'}",ASIN_SAME_AS=B084H1QQRG
added,174491414080721,394824091060170,375690784763914,*,,row_created,,,"{'adGroupId': '375690784763914', 'bid': 2.51, 'campaignId': '394824091060170', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B00IBIVMQ4'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B00IBIVMQ4'}], 'state': 'PAUSED', 'targetId': '174491414080721'}",ASIN_SAME_AS=B00IBIVMQ4
added,162345844638169,435388603151183,318720632956455,*,,row_created,,,"{'adGroupId': '318720632956455', 'bid': 4.62, 'campaignId': '435388603151183', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CWHD9M2R'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CWHD9M2R'}], 'state': 'ENABLED', 'targetId': '162345844638169'}",ASIN_SAME_AS=B0CWHD9M2R
added,79657915760467,420588504416118,555486619547164,*,,row_created,,,"{'adGroupId': '555486619547164', 'bid': 15.99, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0991Z8CBV'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0991Z8CBV'}], 'state': 'PAUSED', 'targetId': '79657915760467'}",ASIN_SAME_AS=B0991Z8CBV
added,271904625892055,293957031903551,474720900570999,*,,row_created,,,"{'adGroupId': '474720900570999', 'bid': 5.2, 'campaignId': '293957031903551', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQRJG348'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQRJG348'}], 'state': 'ENABLED', 'targetId': '271904625892055'}",ASIN_SAME_AS=B0BQRJG348
added,28803067738841,225668819222991,185492075547869,*,,row_created,,,"{'adGroupId': '185492075547869', 'bid': 20.38, 'campaignId': '225668819222991', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B000S5L2YA'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B000S5L2YA'}], 'state': 'PAUSED', 'targetId': '28803067738841'}",ASIN_EXPANDED_FROM=B000S5L2YA
added,179263217680306,196132871279865,145116412891474,*,,row_created,,,"{'adGroupId': '145116412891474', 'bid': 6.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B85CYYK3'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B85CYYK3'}], 'state': 'ENABLED', 'targetId': '179263217680306'}",ASIN_EXPANDED_FROM=B0B85CYYK3
added,52349225023127,449165215650046,541748322079591,*,,row_created,,,"{'adGroupId': '541748322079591', 'bid': 2.95, 'campaignId': '449165215650046', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LR1LMC1'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LR1LMC1'}], 'state': 'ENABLED', 'targetId': '52349225023127'}",ASIN_SAME_AS=B09LR1LMC1
added,175958797770136,381037702387504,344200571977040,*,,row_created,,,"{'adGroupId': '344200571977040', 'bid': 7.28, 'campaignId': '381037702387504', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XQN4PSY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XQN4PSY'}], 'state': 'ENABLED', 'targetId': '175958797770136'}",ASIN_SAME_AS=B09XQN4PSY
added,250825570230060,544252258600926,288994288905757,*,,row_created,,,"{'adGroupId': '288994288905757', 'bid': 5.6, 'campaignId': '544252258600926', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BNTFPHHY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BNTFPHHY'}], 'state': 'ENABLED', 'targetId': '250825570230060'}",ASIN_SAME_AS=B0BNTFPHHY
added,29478917991424,432450109401510,303632014655988,*,,row_created,,,"{'adGroupId': '303632014655988', 'bid': 2.91, 'campaignId': '432450109401510', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D1Y8S9WF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D1Y8S9WF'}], 'state': 'PAUSED', 'targetId': '29478917991424'}",ASIN_SAME_AS=B0D1Y8S9WF
added,27906967914632,302292947452833,465706842929832,*,,row_created,,,"{'adGroupId': '465706842929832', 'bid': 7.15, 'campaignId': '302292947452833', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BW3W1H98'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BW3W1H98'}], 'state': 'ENABLED', 'targetId': '27906967914632'}",ASIN_SAME_AS=B0BW3W1H98
added,226200902122768,436118399654402,427367899465844,*,,row_created,,,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C9M8LGG7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C9M8LGG7'}], 'state': 'PAUSED', 'targetId': '226200902122768'}",ASIN_SAME_AS=B0C9M8LGG7
added,23980072782607,512680632477415,401161514453023,*,,row_created,,,"{'adGroupId': '401161514453023', 'bid': 9.15, 'campaignId': '512680632477415', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DKFW7LRC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DKFW7LRC'}], 'state': 'ENABLED', 'targetId': '23980072782607'}",ASIN_SAME_AS=B0DKFW7LRC
added,254656706527015,328786800922296,311273080670999,*,,row_created,,,"{'adGroupId': '311273080670999', 'bid': 5.02, 'campaignId': '328786800922296', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002D080C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002D080C'}], 'state': 'ENABLED', 'targetId': '254656706527015'}",ASIN_SAME_AS=B0002D080C
added,30809246706937,337349857845195,433043966793106,*,,row_created,,,"{'adGroupId': '433043966793106', 'bid': 8.37, 'campaignId': '337349857845195', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B095V48T44'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B095V48T44'}], 'state': 'PAUSED', 'targetId': '30809246706937'}",ASIN_SAME_AS=B095V48T44
added,211413947012893,310663202636209,434799976351037,*,,row_created,,,"{'adGroupId': '434799976351037', 'bid': 15.99, 'campaignId': '310663202636209', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BR89P14K'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BR89P14K'}], 'state': 'PAUSED', 'targetId': '211413947012893'}",ASIN_SAME_AS=B0BR89P14K
added,130972268320966,343321605441958,494512020329993,*,,row_created,,,"{'adGroupId': '494512020329993', 'bid': 4.06, 'campaignId': '343321605441958', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CKTR88Y7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CKTR88Y7'}], 'state': 'PAUSED', 'targetId': '130972268320966'}",ASIN_SAME_AS=B0CKTR88Y7
added,265762607753211,459559480979309,310036530116873,*,,row_created,,,"{'adGroupId': '310036530116873', 'bid': 1.0, 'campaignId': '459559480979309', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BTPYCD86'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BTPYCD86'}], 'state': 'PAUSED', 'targetId': '265762607753211'}",ASIN_SAME_AS=B0BTPYCD86
added,51129497230981,214596865784697,121208445898685,*,,row_created,,,"{'adGroupId': '121208445898685', 'bid': 6.0, 'campaignId': '214596865784697', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B099F8RVJT'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B099F8RVJT'}], 'state': 'ENABLED', 'targetId': '51129497230981'}",ASIN_SAME_AS=B099F8RVJT
added,112700455533712,532313871866841,398819886599888,*,,row_created,,,"{'adGroupId': '398819886599888', 'bid': 7.94, 'campaignId': '532313871866841', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C2W41YKK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C2W41YKK'}], 'state': 'PAUSED', 'targetId': '112700455533712'}",ASIN_SAME_AS=B0C2W41YKK
added,146894683860541,112234759505573,401275815002160,*,,row_created,,,"{'adGroupId': '401275815002160', 'bid': 3.92, 'campaignId': '112234759505573', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CKVMGVMZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CKVMGVMZ'}], 'state': 'PAUSED', 'targetId': '146894683860541'}",ASIN_SAME_AS=B0CKVMGVMZ
added,226199634466304,452641406919969,337061846460666,*,,row_created,,,"{'adGroupId': '337061846460666', 'bid': 2.35, 'campaignId': '452641406919969', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V14JDTF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V14JDTF'}], 'state': 'PAUSED', 'targetId': '226199634466304'}",ASIN_SAME_AS=B09V14JDTF
added,228502331927509,207615905482373,219214501180712,*,,row_created,,,"{'adGroupId': '219214501180712', 'bid': 4.32, 'campaignId': '207615905482373', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08F7ZGVBM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08F7ZGVBM'}], 'state': 'ENABLED', 'targetId': '228502331927509'}",ASIN_SAME_AS=B08F7ZGVBM
added,278863187758403,519888392388955,356336663382341,*,,row_created,,,"{'adGroupId': '356336663382341', 'bid': 3.8, 'campaignId': '519888392388955', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07SKZFZ4L'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07SKZFZ4L'}], 'state': 'ENABLED', 'targetId': '278863187758403'}",ASIN_SAME_AS=B07SKZFZ4L
added,244729830434274,378530332991221,471383224144636,*,,row_created,,,"{'adGroupId': '471383224144636', 'campaignId': '378530332991221', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B004LUH5UI'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B004LUH5UI'}], 'state': 'PAUSED', 'targetId': '244729830434274'}",ASIN_SAME_AS=B004LUH5UI
added,125301027467080,356638442628011,546315990906952,*,,row_created,,,"{'adGroupId': '546315990906952', 'bid': 6.23, 'campaignId': '356638442628011', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07JFWXMMR'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07JFWXMMR'}], 'state': 'ENABLED', 'targetId': '125301027467080'}",ASIN_SAME_AS=B07JFWXMMR
added,133073470645835,470670590582838,440971715902513,*,,row_created,,,"{'adGroupId': '440971715902513', 'bid': 6.28, 'campaignId': '470670590582838', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002D0HY4'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002D0HY4'}], 'state': 'PAUSED', 'targetId': '133073470645835'}",ASIN_SAME_AS=B0002D0HY4
added,169806166441676,394824091060170,375690784763914,*,,row_created,,,"{'adGroupId': '375690784763914', 'bid': 15.99, 'campaignId': '394824091060170', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09751ZDQB'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09751ZDQB'}], 'state': 'PAUSED', 'targetId': '169806166441676'}",ASIN_SAME_AS=B09751ZDQB
added,42311593053320,470670590582838,440971715902513,*,,row_created,,,"{'adGroupId': '440971715902513', 'bid': 4.02, 'campaignId': '470670590582838', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BXLZ8C8J'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BXLZ8C8J'}], 'state': 'PAUSED', 'targetId': '42311593053320'}",ASIN_SAME_AS=B0BXLZ8C8J
added,195672707067337,424954780409088,357180586230263,*,,row_created,,,"{'adGroupId': '357180586230263', 'bid': 7.89, 'campaignId': '424954780409088', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07SLK32RQ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07SLK32RQ'}], 'state': 'PAUSED', 'targetId': '195672707067337'}",ASIN_SAME_AS=B07SLK32RQ
added,152359448079648,331056937605660,487911737041267,*,,row_created,,,"{'adGroupId': '487911737041267', 'bid': 14.95, 'campaignId': '331056937605660', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C33SMK4Z'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C33SMK4Z'}], 'state': 'PAUSED', 'targetId': '152359448079648'}",ASIN_SAME_AS=B0C33SMK4Z
added,196176644030050,247463126368176,114274960591351,*,,row_created,,,"{'adGroupId': '114274960591351', 'bid': 5.0, 'campaignId': '247463126368176', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09XKD3H6C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09XKD3H6C'}], 'state': 'ENABLED', 'targetId': '196176644030050'}",ASIN_EXPANDED_FROM=B09XKD3H6C
added,113818089803805,283581033611943,327706937445724,*,,row_created,,,"{'adGroupId': '327706937445724', 'bid': 4.18, 'campaignId': '283581033611943', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LHN82NX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LHN82NX'}], 'state': 'PAUSED', 'targetId': '113818089803805'}",ASIN_SAME_AS=B09LHN82NX
added,146154589291496,328786800922296,311273080670999,*,,row_created,,,"{'adGroupId': '311273080670999', 'bid': 2.15, 'campaignId': '328786800922296', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09TYKPZHQ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09TYKPZHQ'}], 'state': 'PAUSED', 'targetId': '146154589291496'}",ASIN_SAME_AS=B09TYKPZHQ
added,57405692698682,202999678611854,164584289129673,*,,row_created,,,"{'adGroupId': '164584289129673', 'bid': 6.31, 'campaignId': '202999678611854', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B00KQPGRRE'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B00KQPGRRE'}], 'state': 'ENABLED', 'targetId': '57405692698682'}",ASIN_EXPANDED_FROM=B00KQPGRRE
added,239685969859574,420588504416118,555486619547164,*,,row_created,,,"{'adGroupId': '555486619547164', 'bid': 1.83, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XQN4PSY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XQN4PSY'}], 'state': 'PAUSED', 'targetId': '239685969859574'}",ASIN_SAME_AS=B09XQN4PSY
added,99194698017064,91921004502575,51487332914444,*,,row_created,,,"{'adGroupId': '51487332914444', 'bid': 5.0, 'campaignId': '91921004502575', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B00M9CUOKI'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B00M9CUOKI'}], 'state': 'ENABLED', 'targetId': '99194698017064'}",ASIN_EXPANDED_FROM=B00M9CUOKI
added,75624227068449,481502395507000,550610329818109,*,,row_created,,,"{'adGroupId': '550610329818109', 'bid': 15.99, 'campaignId': '481502395507000', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LYTDGDM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LYTDGDM'}], 'state': 'PAUSED', 'targetId': '75624227068449'}",ASIN_SAME_AS=B09LYTDGDM
added,149585944740872,358635546029429,450699383858945,*,,row_created,,,"{'adGroupId': '450699383858945', 'bid': 5.0, 'campaignId': '358635546029429', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B076B8G5D8'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B076B8G5D8'}], 'state': 'ENABLED', 'targetId': '149585944740872'}",ASIN_EXPANDED_FROM=B076B8G5D8
added,137065409743503,487473329942634,396898520573700,*,,row_created,,,"{'adGroupId': '396898520573700', 'bid': 7.8, 'campaignId': '487473329942634', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGXP3LWH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGXP3LWH'}], 'state': 'ENABLED', 'targetId': '137065409743503'}",ASIN_SAME_AS=B0BGXP3LWH
added,244299701778281,68941904335049,258562237830016,*,,row_created,,,"{'adGroupId': '258562237830016', 'bid': 9.57, 'campaignId': '68941904335049', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09K5H4KZV'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09K5H4KZV'}], 'state': 'ENABLED', 'targetId': '244299701778281'}",ASIN_SAME_AS=B09K5H4KZV
added,175634895771903,378055058524052,292730258698620,*,,row_created,,,"{'adGroupId': '292730258698620', 'bid': 2.31, 'campaignId': '378055058524052', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08SCCG9D4'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08SCCG9D4'}], 'state': 'PAUSED', 'targetId': '175634895771903'}",ASIN_SAME_AS=B08SCCG9D4
added,12945725675821,347428527156994,392879233670795,*,,row_created,,,"{'adGroupId': '392879233670795', 'bid': 3.0, 'campaignId': '347428527156994', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07JVZSQ32'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07JVZSQ32'}], 'state': 'ENABLED', 'targetId': '12945725675821'}",ASIN_SAME_AS=B07JVZSQ32
added,187232077102135,461163749661726,498779170152876,*,,row_created,,,"{'adGroupId': '498779170152876', 'bid': 6.23, 'campaignId': '461163749661726', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B01MRH96SI'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B01MRH96SI'}], 'state': 'ENABLED', 'targetId': '187232077102135'}",ASIN_SAME_AS=B01MRH96SI
added,278018569865272,527561673206879,311501293826624,*,,row_created,,,"{'adGroupId': '311501293826624', 'bid': 4.5, 'campaignId': '527561673206879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09RZS9LMJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09RZS9LMJ'}], 'state': 'ENABLED', 'targetId': '278018569865272'}",ASIN_SAME_AS=B09RZS9LMJ
added,214664334778320,132661329225102,222989954241186,*,,row_created,,,"{'adGroupId': '222989954241186', 'bid': 16.99, 'campaignId': '132661329225102', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08P4LTX7Z'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08P4LTX7Z'}], 'state': 'PAUSED', 'targetId': '214664334778320'}",ASIN_SAME_AS=B08P4LTX7Z
